Keyword,Currency,Avg. monthly searches,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Ad impression share,Organic impression share,Organic average position,In account?,In plan?,Searches: Dec 2018,Searches: Jan 2019,Searches: Feb 2019,Searches: Mar 2019,Searches: Apr 2019,Searches: May 2019,Searches: Jun 2019,Searches: Jul 2019,Searches: Aug 2019,Searches: Sep 2019,Searches: Oct 2019,Searches: Nov 2019
best hookup sites 2018 free,EUR,30,High,86,0.66,0.96,,,,,,320,20,10,0,0,10,10,10,10,10,10,10
free to chat hookup sites,EUR,20,High,94,0.57,1.19,,,,,,50,30,40,40,30,20,20,10,10,10,10,10
free chatting and dating site,EUR,10,High,82,1.25,2.19,,,,,,10,20,10,10,10,10,10,20,10,10,10,10
true matrimony,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
bbw speed dating,EUR,30,Low,25,0.39,0.67,,,,,,10,30,40,30,20,20,30,30,30,30,20,30
lock and key speed dating,EUR,30,Low,2,,,,,,,,10,30,30,20,40,20,30,20,40,20,40,20
latin dating free,EUR,30,High,74,1.02,4.6,,,,,,50,20,10,20,20,20,30,70,40,30,30,30
older women seeking younger guys,EUR,40,Medium,64,0.91,1.51,,,,,,40,40,30,30,40,50,30,30,20,30,40,40
dating interracial central,EUR,10,Low,29,,,,,,,,10,10,10,0,10,0,10,0,10,10,10,10
second marriage websites,EUR,10,High,76,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
maine women seeking men,EUR,50,Low,30,,,,,,,,30,50,70,70,70,30,50,50,40,40,40,40
nair matrimony advanced search,EUR,10,Unknown,,,,,,,,,10,0,0,10,10,10,10,10,10,0,0,0
speed dating near you,EUR,30,Medium,43,0.91,2.16,,,,,,20,40,40,50,70,30,20,20,30,10,30,10
100 free disabled dating sites,EUR,30,High,81,0.58,2.29,,,,,,30,40,40,20,20,30,10,10,20,20,50,30
tamil vishwakarma matrimony,EUR,10,Low,6,,,,,,,,10,10,10,10,10,10,10,10,10,0,10,10
jeevansathi marathi,EUR,10,Low,14,,,,,,,,10,10,10,0,10,10,10,10,20,10,10,10
free mixed race dating sites,EUR,30,High,100,,,,,,,,110,70,50,40,10,10,0,10,10,10,10,10
totally free marriage sites,EUR,10,Low,0,,,,,,,,30,10,10,10,10,0,0,10,10,0,10,10
bharat matrimony oriya,EUR,10,Low,0,,,,,,,,0,10,10,20,30,20,10,10,10,10,10,10
singles speed dating near me,EUR,30,Medium,61,0.71,2.85,,,,,,20,40,20,30,20,40,20,20,40,30,20,30
free military dating sites for civilians,EUR,20,High,68,1.03,1.66,,,,,,20,30,40,20,30,10,10,30,20,20,10,10
dating sites free of cost,EUR,10,High,92,0.94,2.57,,,,,,10,10,10,10,10,10,10,20,10,10,10,20
eris dating website,EUR,10,Medium,56,1.04,2.13,,,,,,10,10,10,10,20,10,20,10,10,10,10,10
thai matrimony,EUR,10,Unknown,,,,,,,,,20,10,10,10,10,10,10,10,10,10,0,0
meet thai singles free,EUR,10,Unknown,,,,,,,,,20,30,10,10,20,30,20,10,10,10,10,0
free interracial chat,EUR,30,Low,25,,,,,,,,30,30,40,90,20,50,30,10,40,10,30,20
vankar matrimony,EUR,10,Low,5,,,,,,,,10,10,10,10,10,0,0,10,10,0,10,10
devendra kula vellalar matrimony,EUR,10,Unknown,,,,,,,,,10,10,10,10,10,0,10,10,10,10,0,0
free pakistani marriage websites,EUR,10,Low,29,,,,,,,,10,10,10,10,10,10,10,10,10,0,0,10
sourashtra matrimony grooms,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,0,10,20,10,10,10
totally free spanish dating sites,EUR,20,Unknown,,,,,,,,,90,70,40,50,20,0,0,10,10,10,0,0
black and white interracial dating,EUR,30,Low,32,0.51,1.77,,,,,,20,20,10,10,20,20,20,10,40,20,70,40
mixed couple dating site,EUR,40,High,81,1.04,3.82,,,,,,40,70,50,40,40,40,30,30,30,40,50,50
free chat matrimony,EUR,10,Unknown,,,,,,,,,20,20,10,0,0,0,10,10,10,0,10,0
mukkulathor matrimony,EUR,10,Low,5,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
gramani matrimony,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,0,10,10,10,10
bharat matrimony site,EUR,10,Low,14,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
100 free hiv dating sites,EUR,20,Low,0,,,,,,,,40,40,30,20,20,10,20,10,10,20,10,10
garhwali rajput caste,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
meet disabled singles free,EUR,20,High,93,0.57,2.28,,,,,,30,40,40,20,30,10,20,20,10,10,20,10
elite singles free membership,EUR,20,Low,16,1.15,1.96,,,,,,20,30,30,20,20,10,20,10,10,20,50,30
interracial dating over 50,EUR,30,High,70,1.05,2.1,,,,,,20,20,10,20,20,30,30,50,30,40,40,40
blind speed dating,EUR,20,Low,4,,,,,,,,20,50,20,10,20,10,10,10,20,20,20,30
speed dating tonight near me,EUR,20,Low,16,0.59,1.23,,,,,,10,20,10,30,30,20,20,30,50,30,20,30
chinese speed dating,EUR,10,Medium,54,,,,,,,,10,10,10,30,10,10,10,10,10,10,10,10
saimuruga matrimony,EUR,10,Unknown,,,,,,,,,10,10,10,10,10,10,10,10,10,0,10,0
women seeking men website,EUR,30,Low,25,0.71,2.19,,,,,,50,40,30,20,40,20,40,20,20,30,20,20
speed dating around me,EUR,30,Low,30,0.67,2.06,,,,,,20,40,30,30,20,40,30,20,20,20,20,10
match speed dating,EUR,30,Low,15,0.61,2.57,,,,,,10,30,40,20,20,30,30,30,30,30,40,30
tinder free dating website,EUR,20,High,100,0.68,1.47,,,,,,30,20,90,20,20,10,10,10,10,10,10,10
latest free dating site without payment,EUR,10,Low,0,,,,,,,,10,20,10,20,20,10,10,10,10,10,0,10
iyengar matrimony brides,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
bassmatrimony,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,0,10,10,10,10,10
black girls seeking white guys,EUR,40,High,80,0.51,1.67,,,,,,40,40,20,30,20,30,30,30,40,30,40,70
international matrimony,EUR,10,High,77,0.76,1.22,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
kalyanamalai matrimony grooms,EUR,10,Low,19,,,,,,,,10,10,10,10,10,0,10,10,10,10,10,10
pof meet me free,EUR,30,Low,25,0.37,1.47,,,,,,20,30,20,20,20,10,30,40,30,10,30,50
free dating social networking sites,EUR,20,High,67,0.72,2.02,,,,,,20,30,10,20,10,20,30,20,20,20,20,20
speed dating services,EUR,30,Medium,49,0.63,3.26,,,,,,20,50,20,30,20,20,20,20,30,50,30,30
speed dating over 60,EUR,20,High,79,0.78,2.26,,,,,,30,40,30,30,40,10,10,10,10,10,10,10
7 heaven speed dating,EUR,40,Low,15,0.21,0.35,,,,,,50,30,40,40,30,40,50,50,50,50,20,20
cupid free dating,EUR,30,Medium,64,0.4,1.84,,,,,,40,30,50,40,20,20,20,20,10,30,20,20
single woman looking for men,EUR,20,Medium,37,0.54,1.74,,,,,,10,10,10,10,10,10,20,20,20,20,20,50
sood matrimony,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
speed dating for seniors near me,EUR,30,High,73,1.03,3.04,,,,,,20,30,50,20,20,30,30,20,30,20,30,30
direct matrimony,EUR,10,Unknown,,,,,,,,,10,10,10,10,10,10,10,10,10,0,10,0
interracial dating in college,EUR,40,Low,2,,,,,,,,50,50,40,50,70,30,20,40,20,40,40,70
girl seeking guy craigslist,EUR,20,Low,16,,,,,,,,20,20,10,10,20,30,30,20,30,30,20,20
free dating no registration,EUR,20,High,71,0.78,1.85,,,,,,40,40,10,20,20,10,10,10,10,30,10,10
black and white dating sites free,EUR,30,High,74,0.69,2.16,,,,,,30,10,20,50,70,40,90,20,10,10,30,20
hiv matrimony,EUR,10,High,93,,,,,,,,0,10,10,10,10,10,10,10,0,10,10,10
telugu matrimony grooms,EUR,10,Low,7,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
singles events tonight near me,EUR,30,Medium,42,0.71,1.46,,,,,,30,30,20,20,10,20,20,10,30,30,30,50
interracial dating 2019,EUR,20,Low,11,,,,,,,,0,0,0,30,20,20,30,30,30,50,40,20
illathu pillai,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,0,10,10,10,10,10
older white women looking for black men,EUR,30,Medium,46,0.41,1.13,,,,,,20,40,10,30,30,40,20,40,40,40,20,30
free dating sites for lesbian singles,EUR,30,High,77,0.94,3.6,,,,,,90,50,70,50,30,10,0,10,10,10,10,10
dfw singles events,EUR,30,Medium,57,0.85,3.04,,,,,,30,30,30,40,30,40,40,30,30,40,20,10
jeevansathi search by profile id,EUR,10,Low,29,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
plus size speed dating,EUR,20,Low,18,,,,,,,,30,40,20,30,20,20,40,20,20,20,20,10
multiracial dating,EUR,20,Medium,46,1.02,3.64,,,,,,10,10,10,20,20,30,30,20,10,30,20,20
iyer matrimony search,EUR,10,Low,7,,,,,,,,10,10,10,10,10,10,10,20,10,10,10,10
tamil matrimony search bride,EUR,10,Low,7,,,,,,,,40,10,10,10,10,0,0,10,10,10,0,10
men seeking pregnant women,EUR,30,Low,27,,,,,,,,30,30,50,40,30,40,10,50,40,20,40,30
best dating sites for interracial couples,EUR,20,High,81,1.11,3.35,,,,,,10,20,10,40,30,20,40,20,20,30,10,10
harsh maratha matrimony,EUR,10,Unknown,,,,,,,,,0,10,10,10,0,10,20,10,10,10,10,0
ssmatrimonial,EUR,10,Low,0,,,,,,,,10,10,10,0,10,10,10,10,10,0,10,10
bharat matrimony telugu brides,EUR,10,Low,11,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
marathi matrimony brides,EUR,10,Low,9,,,,,,,,10,10,10,0,10,0,10,10,10,10,10,10
women seek men near me,EUR,20,Medium,35,,,,,,,,10,10,10,10,10,40,30,30,10,20,40,30
male looking for female craigslist,EUR,20,Low,24,,,,,,,,50,50,50,50,40,10,10,10,10,10,10,10
free iranian dating site,EUR,20,Medium,58,0.6,1.61,,,,,,20,10,10,30,20,20,10,30,20,20,10,10
matrimonial for handicapped grooms,EUR,10,Unknown,,,,,,,,,10,10,0,10,10,10,10,10,10,10,10,0
free matrimony no charges,EUR,10,Unknown,,,,,,,,,0,10,10,10,0,10,10,10,10,0,10,0
men seeking women classifieds,EUR,40,Medium,38,,,,,,,,40,50,50,50,30,30,30,40,40,10,30,20
women seeking men for dating,EUR,20,Medium,57,0.81,2.39,,,,,,20,20,20,20,10,10,30,20,10,10,30,30
8 minute dating long island,EUR,30,Medium,48,0.37,0.99,,,,,,10,30,20,20,20,30,30,40,30,20,30,40
m4marry search,EUR,10,Unknown,,,,,,,,,10,10,10,10,0,10,10,10,0,10,10,0
speed dating 50 plus,EUR,20,Medium,52,,,,,,,,40,40,30,20,10,10,10,10,10,10,10,10
interracial chat line,EUR,40,High,68,0.77,4.35,,,,,,50,30,40,40,30,50,50,40,20,20,30,50
weman looking for men,EUR,10,Medium,57,0.24,1.75,,,,,,10,20,20,20,10,10,10,10,10,10,10,10
bengali matrimony bride,EUR,10,Medium,43,,,,,,,,10,0,10,10,10,10,10,10,0,10,0,10
maravar matrimony,EUR,10,Low,9,,,,,,,,10,10,10,10,10,10,10,0,0,10,10,10
women looking 4 men,EUR,10,Low,25,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
maratha matrimony sites,EUR,10,Low,21,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
interracial matchmaker,EUR,30,Medium,62,0.68,2.93,,,,,,30,40,20,30,30,30,30,20,30,20,20,20
woman seeking man for serious relationship,EUR,10,Unknown,,,,,,,,,10,10,10,10,10,10,10,0,0,10,0,0
interracial couples black woman white man,EUR,30,Low,4,,,,,,,,20,30,30,20,10,20,30,50,70,50,30,50
fully free dating site,EUR,20,High,77,1.26,2.76,,,,,,30,20,30,20,30,10,10,30,20,10,20,20
speed dating 40s,EUR,20,Medium,41,1.49,2.99,,,,,,10,20,20,30,10,30,20,40,20,20,20,30
american women looking for men,EUR,30,Medium,66,0.89,1.89,,,,,,50,20,30,10,20,30,20,20,20,20,30,10
asian women seeking american men,EUR,30,Medium,62,1.29,4.26,,,,,,50,20,20,20,20,20,10,20,30,30,30,40
white women looking for men,EUR,10,Medium,57,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
white women seeking asian men,EUR,30,Medium,40,1.61,3.88,,,,,,40,20,20,30,20,30,50,40,30,30,30,20
pallavan matrimony,EUR,10,Low,14,,,,,,,,0,10,10,10,10,0,10,0,10,10,10,10
40plusmatrimony,EUR,10,Low,8,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
eventbrite dating,EUR,20,Low,26,0.68,1.41,,,,,,10,10,10,10,20,20,10,10,20,20,30,20
mathrubhumi classifieds matrimonial,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
wealthy women looking for men,EUR,20,Medium,57,0.37,1.53,,,,,,20,30,20,10,10,20,30,20,40,20,20,10
speedla,EUR,20,Low,0,,,,,,,,20,20,20,20,10,20,20,20,20,30,30,20
swedish singles free dating site,EUR,10,High,95,0.82,1.92,,,,,,20,10,10,10,10,10,10,10,10,20,20,20
cougar chat dating site,EUR,20,Unknown,,,,,,,,,50,40,40,50,20,0,10,0,0,0,10,0
100 free online dating sites for singles,EUR,20,Medium,48,1.67,2.6,,,,,,30,50,20,10,10,20,30,20,20,10,20,10
local matrimony sites,EUR,10,High,74,0.52,4.06,,,,,,10,10,0,10,0,10,10,10,10,10,10,10
free hookup sites without payment,EUR,20,High,100,,,,,,,,70,40,50,50,20,10,10,10,10,10,10,10
nyeasydates,EUR,20,Low,8,,,,,,,,40,40,40,30,30,20,20,20,10,20,10,20
man seeking woman on craigslist,EUR,20,Low,29,,,,,,,,30,30,10,20,20,20,20,40,30,10,30,30
blue martini speed dating,EUR,20,Low,21,2.25,3.15,,,,,,30,10,30,30,30,20,20,40,20,20,20,30
speed dating in the city,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
meet pretty asian women looking for men,EUR,20,Low,0,,,,,,,,40,50,10,10,10,10,20,20,40,10,30,10
100 free christian dating sites no credit card needed,EUR,20,Unknown,,,,,,,,,50,50,70,30,10,10,10,0,0,0,10,0
icai matrimonial,EUR,10,Unknown,,,,,,,,,0,0,0,0,0,0,10,0,10,0,10,0
single ladies looking for husband,EUR,10,Unknown,,,,,,,,,10,10,10,10,140,0,0,0,0,0,0,0
meetville free subscription,EUR,10,Medium,56,0.59,4.69,,,,,,30,10,10,10,10,10,10,10,10,10,10,10
bharat matrimony free search,EUR,10,Unknown,,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,0
men seeking female,EUR,30,High,70,0.5,1.26,,,,,,20,30,30,40,30,20,20,40,30,20,40,20
forty plus matrimony,EUR,10,Unknown,,,,,,,,,10,0,10,10,10,10,10,10,10,10,10,0
chavara matrimony search by id,EUR,10,Unknown,,,,,,,,,0,0,10,10,10,10,10,0,0,10,10,0
nadar matrimony brides,EUR,10,Unknown,,,,,,,,,0,10,10,10,10,10,10,10,0,10,10,0
free online video dating websites,EUR,10,Medium,57,1.21,6.35,,,,,,20,10,10,10,10,10,10,10,10,20,10,20
iyengar matrimony grooms,EUR,10,Unknown,,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,0
bandhan matrimony brides,EUR,10,Low,31,,,,,,,,10,10,10,10,10,10,10,0,10,10,0,10
asian men seeking black women,EUR,30,Medium,42,0.07,2.18,,,,,,30,30,20,20,20,20,50,40,30,40,30,20
lds singles free,EUR,10,Medium,56,0.59,1.78,,,,,,10,10,20,20,10,10,20,20,10,10,10,10
black and white interracial dating site,EUR,20,High,90,0.6,2.14,,,,,,10,10,10,10,10,20,20,20,30,20,20,20
loveflutter speed dating,EUR,20,Low,2,,,,,,,,20,20,10,20,10,10,10,10,20,20,20,50
white male seeking black female,EUR,30,High,72,0.37,1.57,,,,,,40,40,30,30,20,20,50,30,20,20,20,40
halbamarriage,EUR,10,Unknown,,,,,,,,,0,0,0,0,0,10,10,10,10,0,10,0
professional singles events,EUR,20,High,75,1.19,4.5,,,,,,30,50,20,10,10,20,10,30,20,10,10,40
interracial dating sites 2019,EUR,20,High,83,0.67,2.69,,,,,,0,0,0,0,20,40,70,20,10,10,40,50
valentines speed dating,EUR,20,Low,0,,,,,,,,10,50,140,10,10,0,10,0,0,0,10,10
blind dating events,EUR,20,Low,10,,,,,,,,10,20,20,10,10,20,20,20,20,30,20,10
interracial dating chat rooms,EUR,20,Medium,66,0.58,2.03,,,,,,10,20,10,20,20,10,10,20,30,50,20,10
mudaliyar matrimony brides,EUR,10,Low,29,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
craigslist girl seeking guy,EUR,20,Low,20,,,,,,,,70,70,10,20,30,10,20,10,20,10,10,10
western mass singles events,EUR,20,Medium,44,0.45,0.75,,,,,,30,30,30,20,10,10,50,20,20,20,20,20
gay speed dating events near me,EUR,20,Low,9,,,,,,,,10,110,10,10,10,10,10,10,10,10,70,10
free single mature dating,EUR,20,High,86,1.08,1.99,,,,,,30,40,20,20,20,10,10,10,10,10,10,10
free dating websites no memberships,EUR,10,High,100,2.3,6.68,,,,,,10,20,20,20,10,20,10,10,30,10,10,10
matrifare,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,0,10,0,0,10
speed dating events for over 50s,EUR,20,Medium,60,0.8,2.97,,,,,,30,30,40,30,20,20,20,20,10,10,10,10
saliyar matrimony,EUR,10,Low,0,,,,,,,,10,10,0,0,0,10,10,0,0,10,10,10
rich woman seeking young man,EUR,20,Low,26,0.45,1.77,,,,,,30,20,20,10,10,10,10,20,10,20,20,20
women seeking fat men,EUR,20,Medium,51,0.5,2.18,,,,,,20,20,10,20,10,10,20,40,40,20,20,10
free dating & flirt chat,EUR,10,High,71,,,,,,,,20,10,10,20,10,10,10,10,10,0,10,10
speed dating quad cities,EUR,20,Low,13,,,,,,,,20,40,30,10,20,10,30,20,20,20,30,30
udayar matrimony,EUR,10,Low,14,,,,,,,,10,10,0,10,10,10,10,10,10,10,10,10
weekend speed dating,EUR,20,Low,10,,,,,,,,40,30,20,20,10,10,10,10,40,20,10,10
kskmatrimony,EUR,10,Low,0,,,,,,,,10,10,10,0,0,10,10,10,10,10,10,10
absolutely free christian dating sites,EUR,20,High,77,0.81,2.84,,,,,,30,20,20,30,10,20,10,10,20,10,10,10
nair matrimony brides,EUR,10,Medium,50,,,,,,,,10,10,10,10,10,10,10,0,10,10,10,10
free dating websites that work,EUR,20,High,68,0.97,2.51,,,,,,50,50,30,20,20,10,10,20,10,10,10,20
sttm vadavalli,EUR,10,Low,0,,,,,,,,10,10,10,10,10,0,10,10,10,0,0,10
garhwali rajput,EUR,10,Low,0,,,,,,,,0,10,10,10,0,10,10,10,10,10,10,10
senior women looking for men,EUR,20,Medium,55,0.68,1.46,,,,,,10,40,40,20,10,40,20,10,10,20,10,20
multiracial dating sites,EUR,10,High,84,1.73,4.28,,,,,,10,10,10,10,20,10,10,20,10,20,20,20
interracial couples meet,EUR,20,Medium,42,0.36,2.12,,,,,,10,10,10,10,10,40,40,20,30,30,20,30
mixed race dating website,EUR,20,High,87,1.62,3.28,,,,,,10,10,10,20,20,20,20,30,30,30,30,10
christian dating cdff,EUR,10,Low,27,2.02,3.25,,,,,,10,20,10,10,10,10,10,10,10,10,10,10
nair matrimony grooms,EUR,10,Medium,64,,,,,,,,0,10,10,10,10,10,10,10,10,10,10,10
completely free dating for over 50s,EUR,10,Low,21,,,,,,,,30,10,10,10,10,20,10,10,10,10,10,10
101 free christian dating,EUR,10,Medium,46,2.02,3.44,,,,,,10,20,10,10,10,10,10,10,10,20,10,10
meet dutch singles,EUR,10,High,69,0.99,3.07,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
suprabhat matrimony,EUR,10,Low,0,,,,,,,,0,10,10,10,10,10,0,10,10,10,0,10
black meets white dating site,EUR,20,High,100,1.12,2.84,,,,,,10,40,40,30,20,20,30,30,10,10,10,10
interracial dating central dating,EUR,20,Low,19,0.72,1.33,,,,,,0,0,10,10,110,10,10,70,40,10,10,10
jeevansathi search bride,EUR,10,Low,26,,,,,,,,10,10,10,10,10,10,10,0,10,10,10,10
yahoo chat singles,EUR,20,Low,0,,,,,,,,50,40,30,50,20,10,10,10,10,0,10,10
urban speed dating,EUR,20,Low,6,,,,,,,,10,20,30,20,20,30,10,10,10,20,30,20
speed dating 101,EUR,20,Low,5,,,,,,,,10,20,20,10,10,20,10,10,20,10,20,10
singleparentmeet sign up,EUR,10,Low,29,,,,,,,,10,20,10,10,10,10,10,20,30,10,10,10
monikamatrimony,EUR,10,Low,0,,,,,,,,10,10,0,0,0,0,10,0,0,0,10,10
online dating interracial relationships,EUR,20,Medium,62,1.24,5.01,,,,,,20,20,10,10,10,10,30,20,30,20,30,20
mathrubhumi matrimonial,EUR,10,Low,29,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
best partner matrimony,EUR,10,Low,14,,,,,,,,10,0,0,10,10,10,10,0,0,10,10,10
eharmony interracial dating,EUR,20,Medium,50,2.14,5.85,,,,,,10,20,20,30,10,20,10,40,20,20,20,20
male seeking women,EUR,20,Medium,35,0.62,1.99,,,,,,20,10,10,20,30,10,20,30,30,20,10,30
yadav matrimony brides,EUR,10,Unknown,,,,,,,,,10,10,10,10,0,10,10,10,10,10,10,0
sourashtra matrimony palkar,EUR,10,Low,0,,,,,,,,10,20,10,10,10,10,10,10,0,10,10,10
girlsdateforfree mobile,EUR,10,Low,0,,,,,,,,70,10,10,10,10,0,0,10,0,0,0,10
mixed couples dating,EUR,20,Medium,53,1.06,5.13,,,,,,10,20,40,10,10,20,30,50,10,20,10,10
free senior dating sites no fees,EUR,20,High,100,,,,,,,,50,50,50,70,20,0,0,0,0,10,0,10
speed dating 20 guys,EUR,20,Low,0,,,,,,,,30,50,30,30,10,10,10,10,10,10,10,10
pulaya matrimony,EUR,10,Unknown,,,,,,,,,10,10,10,0,0,0,0,10,0,10,10,0
foreign women looking for american men,EUR,20,Medium,66,1.68,5.16,,,,,,20,20,10,20,10,30,30,30,20,20,20,30
black women and interracial dating,EUR,20,Low,12,,,,,,,,40,30,20,20,20,20,10,20,20,20,10,20
men seeking plus size women,EUR,20,Medium,45,0.73,2.52,,,,,,10,20,20,20,20,10,20,30,20,30,10,20
russian women looking for husbands,EUR,20,Medium,42,0.47,4.3,,,,,,30,20,10,20,10,20,10,20,10,20,40,30
telugu matrimony kapu,EUR,10,Low,0,,,,,,,,10,10,10,0,10,10,10,10,10,10,10,10
telugu dating websites,EUR,10,Medium,64,0.95,1.88,,,,,,10,10,10,10,0,10,10,10,10,10,10,10
interracial dating search,EUR,20,Medium,55,0.33,1.29,,,,,,10,90,10,0,20,20,20,10,10,10,10,10
speed dating for 20s,EUR,20,Low,4,,,,,,,,20,20,10,10,10,10,20,10,20,40,30,20
hiv positive brides,EUR,10,Unknown,,,,,,,,,20,10,0,10,10,0,0,0,0,10,10,0
old woman seeking young man facebook,EUR,10,Unknown,,,,,,,,,20,30,20,30,10,0,0,0,0,0,10,0
craigslist girl looking for man,EUR,20,Low,29,,,,,,,,20,20,40,40,20,30,20,20,10,10,10,10
free japanese dating website,EUR,10,High,100,3.45,8.52,,,,,,10,40,40,20,30,10,10,10,10,10,10,10
muzmatch sign in,EUR,10,Low,29,1.16,1.62,,,,,,10,20,10,10,10,10,10,10,10,10,10,10
vanniyar matrimony brides,EUR,10,Low,21,,,,,,,,0,0,10,10,10,10,10,10,10,10,10,10
sindhi marriage bureau,EUR,10,Low,24,,,,,,,,10,0,10,10,10,10,0,10,0,10,10,10
mustang speed dating,EUR,10,Low,0,,,,,,,,10,20,20,10,10,20,20,10,10,10,10,10
garhwali brahmin,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
completely free hookup sites no subscription,EUR,20,Unknown,,,,,,,,,40,40,50,40,30,10,10,0,10,10,10,0
vaishya vani matrimony,EUR,10,Unknown,,,,,,,,,10,10,0,10,10,10,10,10,10,0,10,0
speedla dating,EUR,30,Low,10,,,,,,,,20,40,30,30,10,40,30,20,30,30,20,20
chavara matrimony teachers,EUR,10,Low,0,,,,,,,,10,10,10,10,10,0,10,10,10,0,10,10
friend speed dating near me,EUR,20,Low,14,,,,,,,,10,20,10,20,10,20,20,20,20,10,10,30
pre speed dating,EUR,20,Low,8,,,,,,,,20,20,30,20,20,20,10,30,20,10,30,20
nattu gounder,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
divorcee matrimony search,EUR,10,Low,7,,,,,,,,10,10,0,10,10,10,0,10,10,10,10,10
filipino women looking for men,EUR,20,High,73,1.22,4.46,,,,,,10,10,10,20,50,10,10,10,10,20,30,10
group dating events,EUR,20,Medium,41,0.75,1.33,,,,,,10,20,30,10,10,10,20,20,10,20,20,10
speed dating chat,EUR,20,Medium,50,0.61,1.42,,,,,,20,30,10,30,10,30,20,10,10,20,10,20
telugu matrimony free search,EUR,10,Low,14,,,,,,,,10,10,10,10,10,0,10,10,0,10,0,10
speed dating 18,EUR,10,Low,7,,,,,,,,10,20,10,10,10,20,10,20,10,10,20,10
meet hot singles online free,EUR,20,High,100,,,,,,,,70,40,70,10,10,0,0,10,10,0,10,10
my cheeky date speed dating,EUR,20,Low,0,,,,,,,,10,20,30,30,10,10,20,30,30,10,10,20
chinese women seeking men,EUR,10,Medium,55,1.26,3.93,,,,,,10,10,10,10,10,10,10,10,10,30,20,20
desi speed dating,EUR,20,Low,7,,,,,,,,20,20,20,10,20,20,20,10,20,20,10,20
upcoming speed dating events,EUR,20,Low,10,,,,,,,,10,10,30,10,20,20,20,20,20,30,10,10
divorced women looking for men,EUR,10,Medium,36,,,,,,,,10,10,10,10,10,10,10,20,10,10,10,10
100 free social networking dating sites,EUR,10,Medium,41,,,,,,,,10,10,10,10,10,10,20,10,10,10,10,10
jangid matrimony,EUR,10,Low,0,,,,,,,,10,0,10,10,10,10,10,10,10,0,10,10
free dating without payment,EUR,10,High,100,1.92,3.06,,,,,,20,40,10,10,10,10,10,10,10,10,10,10
halba marriage,EUR,10,Unknown,,,,,,,,,10,0,0,10,0,10,10,0,0,10,10,0
interracial dating black woman white man,EUR,30,Low,29,0.31,0.67,,,,,,20,20,20,50,10,20,20,40,50,20,30,40
40 plus brahmin matrimony,EUR,10,Low,14,,,,,,,,0,10,10,0,10,10,10,10,10,10,10,10
classified ads women looking for men,EUR,10,Medium,40,,,,,,,,20,20,10,10,10,20,20,20,20,10,10,10
shaadi rishta free,EUR,10,Low,29,,,,,,,,10,10,0,10,10,10,0,10,10,10,10,10
free genuine dating sites,EUR,10,High,73,0.95,2.17,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
women looking for men classified ads,EUR,10,Low,23,,,,,,,,10,10,10,10,20,10,10,20,30,20,30,20
fast dating near me,EUR,20,High,89,0.72,2.41,,,,,,20,10,10,20,10,10,10,10,20,30,20,20
speed dating for 40 plus,EUR,20,Low,26,,,,,,,,20,50,30,20,40,20,20,10,10,10,10,10
speed dating 40 50,EUR,10,Medium,56,0.71,3.62,,,,,,10,10,10,10,10,10,10,10,10,10,20,10
speed dating online free,EUR,30,Medium,60,1.03,2.25,,,,,,30,40,30,10,20,20,40,30,10,20,30,20
8 minute speed dating,EUR,20,Low,23,0.36,0.99,,,,,,20,20,20,10,30,20,10,20,20,40,10,10
older women seeking older men,EUR,20,Medium,43,0.85,1.97,,,,,,10,20,10,20,20,30,20,20,10,20,10,30
