Keyword,Currency,Avg. monthly searches,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Ad impression share,Organic impression share,Organic average position,In account?,In plan?,Searches: Dec 2018,Searches: Jan 2019,Searches: Feb 2019,Searches: Mar 2019,Searches: Apr 2019,Searches: May 2019,Searches: Jun 2019,Searches: Jul 2019,Searches: Aug 2019,Searches: Sep 2019,Searches: Oct 2019,Searches: Nov 2019
buy here pay here car dealerships,EUR,8100,High,72,1.55,6.38,,,,,,5400,6600,8100,9900,8100,8100,6600,8100,8100,8100,6600,6600
lexus gx 460 for sale,EUR,4400,High,68,0.67,5.94,,,,,,4400,4400,4400,5400,5400,4400,4400,5400,4400,4400,5400,4400
jeep truck for sale,EUR,5400,High,100,0.58,3.45,,,,,,5400,4400,3600,4400,4400,5400,5400,6600,8100,6600,4400,3600
yellow jeep wrangler,EUR,4400,High,67,1.6,4.75,,,,,,1900,2900,2900,3600,3600,3600,5400,8100,8100,6600,5400,4400
old jeeps for sale,EUR,5400,High,100,0.4,3.88,,,,,,3600,4400,4400,5400,5400,5400,5400,6600,5400,5400,4400,3600
range rover dealer,EUR,4400,Medium,37,1.28,7.15,,,,,,5400,4400,4400,4400,4400,5400,5400,4400,5400,4400,4400,4400
buy used cars near me,EUR,5400,High,85,1.76,6.89,,,,,,3600,5400,5400,5400,5400,5400,5400,6600,6600,5400,5400,4400
used challenger,EUR,5400,High,75,0.74,4.14,,,,,,4400,5400,5400,6600,5400,5400,4400,4400,4400,4400,4400,4400
e92 m3 for sale,EUR,3600,Low,19,0.26,1.12,,,,,,2900,3600,2900,3600,4400,4400,4400,3600,4400,4400,4400,4400
craigslist cars by owner,EUR,6600,Low,8,0.45,2.37,,,,,,5400,6600,6600,6600,5400,6600,5400,5400,6600,6600,6600,6600
joe's auto sales,EUR,4400,Low,22,1.27,13.49,,,,,,4400,4400,5400,5400,4400,5400,5400,5400,4400,4400,4400,4400
cavalier car,EUR,4400,Low,3,0.31,2.57,,,,,,2900,3600,3600,4400,3600,3600,4400,5400,5400,5400,4400,4400
2006 chevy trailblazer,EUR,4400,Low,18,0.31,4.5,,,,,,3600,4400,4400,5400,4400,4400,4400,5400,5400,4400,5400,5400
2015 subaru legacy,EUR,5400,Low,19,0.43,3.96,,,,,,4400,4400,4400,4400,4400,4400,4400,6600,6600,5400,5400,5400
cadillac cts for sale,EUR,4400,High,67,0.68,3.99,,,,,,4400,5400,5400,5400,4400,4400,4400,4400,4400,4400,4400,3600
camaro for sale near me,EUR,6600,Medium,58,0.67,3.28,,,,,,2900,3600,3600,4400,5400,8100,8100,8100,8100,6600,6600,6600
ford fiesta for sale,EUR,2400,Medium,62,0.43,3.48,,,,,,1600,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,1900
2009 lexus rx 350,EUR,5400,Low,19,0.31,1.08,,,,,,3600,4400,5400,4400,4400,4400,4400,5400,5400,5400,5400,6600
champion motors,EUR,4400,Low,4,0.63,2.75,,,,,,3600,3600,3600,4400,4400,3600,4400,4400,4400,3600,3600,3600
laferrari for sale,EUR,3600,Medium,63,0.31,2.86,,,,,,3600,3600,2900,3600,2900,4400,4400,3600,4400,4400,3600,2900
nearest ford dealership,EUR,6600,Medium,51,2.64,8.99,,,,,,5400,5400,5400,6600,5400,5400,5400,6600,6600,6600,6600,5400
camry car,EUR,2900,Low,30,2.81,6.28,,,,,,1600,1900,1900,2400,2400,2400,2900,4400,4400,4400,3600,3600
luxury cars for sale,EUR,3600,High,75,2.06,8.77,,,,,,3600,4400,3600,4400,4400,4400,3600,4400,3600,3600,3600,3600
used honda crv for sale,EUR,5400,High,82,1.66,4.99,,,,,,2900,3600,3600,4400,4400,6600,5400,6600,6600,6600,6600,5400
5 star ford,EUR,5400,Low,18,0.66,3.02,,,,,,4400,4400,4400,5400,4400,5400,4400,5400,6600,5400,5400,4400
civic si for sale,EUR,4400,Medium,43,0.36,3.93,,,,,,3600,3600,4400,4400,5400,4400,4400,4400,5400,4400,4400,4400
mk4 supra for sale,EUR,5400,High,76,1.09,3.33,,,,,,2900,4400,3600,2900,3600,4400,3600,4400,8100,9900,8100,8100
chevy spark for sale,EUR,4400,High,69,0.72,3.6,,,,,,2900,4400,4400,5400,4400,4400,4400,5400,5400,4400,3600,3600
2013 buick lacrosse,EUR,5400,Low,18,0.23,0.87,,,,,,3600,4400,4400,4400,4400,4400,4400,5400,6600,5400,5400,5400
nissan leaf for sale,EUR,3600,High,89,0.72,5.4,,,,,,3600,3600,2900,3600,3600,3600,3600,4400,4400,4400,3600,3600
select motors,EUR,4400,Low,5,0.47,2.37,,,,,,4400,5400,5400,5400,5400,5400,5400,4400,4400,4400,4400,4400
1969 mustang for sale,EUR,4400,High,99,0.45,1.55,,,,,,3600,4400,3600,5400,4400,5400,5400,5400,5400,5400,3600,3600
tesla cars for sale,EUR,5400,High,99,0.3,1.68,,,,,,4400,4400,3600,5400,4400,5400,5400,5400,4400,5400,5400,6600
honda civic hatchback for sale,EUR,4400,High,98,0.58,6.19,,,,,,2900,3600,3600,4400,4400,4400,4400,5400,5400,4400,4400,3600
chevy 1500 for sale,EUR,4400,Medium,61,0.81,5.4,,,,,,4400,5400,4400,5400,4400,4400,4400,4400,4400,4400,4400,4400
vern eide,EUR,4400,Low,2,0.88,4.69,,,,,,4400,5400,5400,5400,5400,4400,4400,5400,4400,4400,4400,3600
ford falcon for sale,EUR,4400,High,100,0.46,3.6,,,,,,3600,3600,2900,3600,3600,3600,3600,4400,5400,4400,4400,3600
corolla car,EUR,2900,Low,26,3.6,8.99,,,,,,1600,1900,1900,2400,2400,2400,2900,4400,4400,3600,3600,2900
car sites,EUR,4400,High,73,0.63,2.35,,,,,,3600,4400,4400,5400,4400,4400,4400,4400,4400,3600,3600,3600
corvette c8 mid engine,EUR,8100,High,76,0.46,1.47,,,,,,1000,1000,1000,1900,33100,2400,2900,27100,8100,2900,1900,1300
old rolls royce,EUR,3600,High,95,0.65,5.17,,,,,,2400,1900,1900,2400,2400,2400,4400,5400,5400,5400,4400,4400
dealers choice,EUR,4400,Low,1,0.65,2.84,,,,,,3600,4400,4400,5400,4400,4400,4400,4400,4400,4400,4400,4400
chrysler sebring convertible,EUR,4400,Low,23,0.42,1.56,,,,,,2400,2900,3600,3600,3600,4400,4400,6600,6600,4400,4400,3600
used mini cooper for sale,EUR,4400,High,99,0.59,3.38,,,,,,2900,2900,2900,2900,3600,5400,5400,6600,8100,6600,5400,5400
bmw convertible for sale,EUR,3600,Medium,65,0.38,2.57,,,,,,2400,2900,2900,4400,4400,5400,5400,5400,4400,3600,2900,2400
porsche 928 for sale,EUR,3600,High,100,0.22,0.7,,,,,,3600,4400,3600,3600,4400,3600,3600,4400,4400,3600,3600,3600
bmw z3 for sale,EUR,3600,High,89,0.21,1.06,,,,,,2400,2900,2900,3600,3600,3600,3600,3600,4400,3600,3600,2900
chrysler jeep dodge ram,EUR,4400,Low,18,1.29,8.09,,,,,,2900,2900,3600,5400,5400,5400,5400,5400,6600,5400,5400,5400
2012 lincoln mkz,EUR,5400,Low,14,0.31,2.52,,,,,,3600,4400,4400,5400,4400,4400,5400,5400,6600,5400,5400,5400
rally cars for sale,EUR,2400,High,73,1,2.93,,,,,,2900,2400,2400,2900,2400,2400,1900,1900,2900,2400,2400,2400
roush mustang for sale,EUR,5400,High,100,0.43,2.7,,,,,,4400,5400,4400,5400,5400,5400,5400,5400,5400,5400,4400,3600
car corner,EUR,4400,Low,5,1.21,6.3,,,,,,3600,4400,4400,5400,4400,4400,4400,4400,4400,4400,3600,3600
electric car motor,EUR,4400,High,100,0.8,3.17,,,,,,4400,4400,3600,4400,4400,4400,4400,4400,4400,4400,5400,5400
jeep wrangler rubicon for sale,EUR,4400,High,95,1.19,10.07,,,,,,2900,4400,3600,4400,4400,4400,4400,5400,4400,4400,3600,3600
range rover sport 2015,EUR,4400,Medium,63,0.41,2.78,,,,,,4400,4400,3600,4400,3600,3600,3600,4400,4400,4400,4400,4400
cadillac brougham,EUR,3600,High,83,0.4,6.57,,,,,,2400,2900,2400,4400,2900,2900,3600,4400,4400,4400,4400,3600
used volvo xc40,EUR,4400,Medium,55,0.47,6.91,,,,,,2900,3600,3600,3600,3600,3600,4400,4400,5400,4400,4400,4400
bad credit car lots,EUR,5400,High,84,3.31,18.47,,,,,,3600,5400,6600,6600,5400,4400,4400,5400,5400,5400,5400,5400
infiniti g35 coupe for sale,EUR,4400,High,89,0.31,1.35,,,,,,3600,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,3600
tesla used cars,EUR,5400,Medium,35,0.47,2.85,,,,,,4400,5400,4400,5400,6600,5400,4400,4400,5400,5400,5400,6600
mini cooper dealer near me,EUR,6600,Low,28,1.58,7.18,,,,,,4400,5400,6600,6600,5400,6600,8100,8100,8100,8100,8100,6600
best way to sell a car,EUR,4400,Medium,64,1.6,8.89,,,,,,3600,3600,3600,4400,4400,4400,4400,5400,5400,4400,4400,3600
1965 mustang for sale,EUR,4400,High,100,0.43,1.46,,,,,,2900,3600,3600,4400,3600,4400,4400,5400,5400,6600,5400,5400
honda cars for sale,EUR,4400,High,95,0.82,3.46,,,,,,3600,3600,4400,4400,4400,4400,4400,4400,5400,4400,4400,4400
cargurus used,EUR,6600,Low,28,0.91,6.15,,,,,,4400,6600,6600,8100,8100,8100,8100,6600,5400,5400,6600,5400
bmw 328xi,EUR,4400,Low,16,0.4,3.02,,,,,,3600,4400,4400,5400,4400,4400,4400,5400,4400,4400,4400,4400
nissan convertible,EUR,4400,Low,26,0.54,2.19,,,,,,1900,2400,2400,3600,4400,4400,5400,6600,6600,5400,4400,2900
infiniti q40,EUR,4400,Low,11,0.78,2.91,,,,,,4400,4400,4400,4400,4400,4400,4400,5400,5400,5400,5400,4400
2014 mustang gt for sale,EUR,4400,High,68,0.34,1.69,,,,,,2900,3600,3600,4400,5400,5400,4400,5400,5400,5400,4400,4400
volvo convertible,EUR,4400,Low,29,0.39,2.29,,,,,,2400,2900,2900,3600,4400,4400,5400,5400,5400,4400,3600,2900
alm cars,EUR,4400,Low,20,0.46,1.69,,,,,,2900,3600,4400,5400,5400,5400,5400,4400,5400,4400,4400,4400
unique auto,EUR,4400,Low,3,0.79,4.96,,,,,,3600,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,3600
mitsubishi lancer for sale,EUR,3600,High,84,0.31,1.08,,,,,,2900,2900,3600,3600,3600,3600,3600,3600,3600,3600,2900,2900
subaru brz used,EUR,6600,Medium,46,0.31,3.15,,,,,,4400,5400,5400,6600,6600,6600,6600,6600,6600,6600,5400,5400
2017 toyota camry se,EUR,5400,Low,31,0.66,4.5,,,,,,4400,5400,4400,5400,4400,4400,4400,5400,5400,5400,5400,5400
2016 cadillac srx,EUR,5400,Low,33,0.46,2.16,,,,,,4400,4400,4400,5400,4400,4400,4400,6600,5400,5400,5400,5400
chrysler 300m,EUR,2400,Low,12,0.51,2.56,,,,,,1900,2400,1900,2400,1900,2400,2400,2900,3600,2900,2900,2900
chevrolet camaro for sale,EUR,3600,High,89,0.79,3.62,,,,,,2900,3600,2900,3600,3600,3600,3600,4400,4400,4400,4400,3600
used mercedes benz for sale,EUR,4400,High,83,1.01,4.77,,,,,,2900,4400,4400,4400,3600,4400,3600,4400,3600,3600,4400,4400
station wagons for sale,EUR,5400,High,96,0.36,1.14,,,,,,4400,5400,5400,5400,4400,4400,4400,6600,6600,6600,5400,5400
audi used cars,EUR,2400,Medium,63,1.56,5.2,,,,,,1900,2400,2400,2400,1900,2400,2400,2400,2400,2400,2400,1900
1967 mustang for sale,EUR,4400,High,100,0.43,1.4,,,,,,2900,3600,3600,3600,3600,4400,4400,5400,5400,5400,4400,4400
mustang 5.0 for sale,EUR,5400,High,89,0.36,1.91,,,,,,4400,4400,5400,6600,6600,6600,5400,5400,6600,5400,5400,5400
used suv near me,EUR,6600,High,80,0.99,4.49,,,,,,8100,8100,6600,6600,5400,5400,5400,5400,6600,5400,5400,5400
black honda civic,EUR,4400,Low,16,1.82,7.1,,,,,,1900,2400,2400,2900,2900,2900,4400,6600,6600,8100,6600,5400
2011 mercedes c300,EUR,4400,Low,28,0.3,2.7,,,,,,3600,4400,4400,5400,4400,4400,4400,5400,5400,5400,5400,5400
dodge journey for sale,EUR,3600,High,68,0.88,5.61,,,,,,3600,4400,5400,4400,3600,3600,3600,4400,3600,3600,3600,3600
model t for sale,EUR,4400,High,100,0.31,0.46,,,,,,3600,4400,3600,3600,4400,4400,4400,4400,5400,4400,4400,3600
2014 dodge charger rt,EUR,5400,Low,33,0.53,1.74,,,,,,4400,5400,4400,5400,5400,4400,5400,6600,6600,6600,6600,6600
2006 subaru outback,EUR,4400,Low,12,0.34,6.08,,,,,,3600,4400,4400,4400,4400,4400,4400,5400,5400,5400,5400,5400
ford gt40 for sale,EUR,3600,High,100,0.31,3.4,,,,,,1900,2400,1900,1900,1900,1900,3600,2400,1900,2400,3600,18100
batmobile for sale,EUR,3600,High,100,1.03,1.35,,,,,,3600,3600,2900,4400,3600,3600,3600,4400,4400,4400,4400,4400
2015 cadillac srx,EUR,5400,Low,32,0.33,1.8,,,,,,4400,5400,5400,5400,4400,4400,5400,5400,5400,5400,5400,5400
integrity auto sales,EUR,4400,Low,8,0.64,2.02,,,,,,2400,3600,5400,5400,3600,4400,4400,5400,5400,4400,4400,4400
acura rdx for sale,EUR,4400,Medium,60,0.65,7.72,,,,,,4400,5400,4400,4400,4400,4400,4400,4400,4400,3600,4400,4400
2013 lexus es 350,EUR,4400,Low,24,0.31,2.55,,,,,,2900,3600,3600,4400,3600,3600,4400,5400,5400,5400,5400,4400
used cadillac cts,EUR,5400,Medium,64,0.58,3.2,,,,,,5400,6600,6600,6600,6600,5400,5400,5400,5400,5400,5400,4400
mercedes c63 amg for sale,EUR,3600,Medium,54,0.5,4.92,,,,,,2900,3600,2900,2900,3600,3600,3600,3600,3600,3600,3600,3600
used police cars for sale,EUR,4400,High,93,0.75,2.37,,,,,,3600,4400,4400,4400,4400,4400,4400,4400,4400,3600,4400,4400
audi q5 2012,EUR,3600,Low,23,0.34,2.97,,,,,,2900,2900,2900,2900,2900,2900,2900,4400,4400,4400,4400,3600
jaguar xj for sale,EUR,3600,High,81,0.39,5.1,,,,,,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,2900
2015 buick lacrosse,EUR,4400,Low,22,0.31,1.57,,,,,,3600,4400,4400,5400,4400,4400,4400,5400,6600,5400,5400,4400
mitsubishi spyder,EUR,3600,Low,7,0.37,3.24,,,,,,2900,2900,2400,2900,2900,3600,3600,4400,4400,3600,3600,2900
2012 lexus rx 350,EUR,4400,Low,31,0.34,1.74,,,,,,3600,3600,3600,4400,3600,4400,4400,5400,5400,5400,5400,5400
mclaren f1 for sale,EUR,2900,High,82,0.49,3.03,,,,,,2400,2900,1900,5400,2900,2400,2900,2900,5400,2900,2900,2400
chrysler 200 for sale,EUR,4400,Medium,59,0.57,2,,,,,,3600,4400,4400,5400,4400,4400,4400,5400,4400,4400,3600,3600
hyundai veloster for sale,EUR,3600,High,71,0.9,4.5,,,,,,2900,3600,3600,4400,3600,3600,3600,3600,3600,2900,2900,2400
porsche near me,EUR,4400,Low,13,2.1,8.09,,,,,,2900,2900,2900,3600,3600,3600,4400,4400,4400,4400,5400,4400
gmc typhoon for sale,EUR,4400,Medium,33,1.69,5.11,,,,,,2900,2900,2900,2900,3600,3600,2900,2900,8100,5400,5400,6600
square body chevy for sale,EUR,5400,High,98,1.26,4.67,,,,,,3600,4400,5400,5400,5400,5400,4400,4400,5400,5400,5400,4400
2014 buick lacrosse,EUR,4400,Low,23,0.31,1.08,,,,,,3600,4400,4400,4400,3600,4400,4400,5400,5400,5400,5400,5400
jaguar xf for sale,EUR,2900,Medium,49,0.5,4.8,,,,,,2400,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2400
audi s6 for sale,EUR,3600,Medium,44,0.31,1.1,,,,,,3600,3600,3600,3600,3600,3600,3600,3600,4400,3600,4400,3600
alfa romeo for sale,EUR,3600,High,86,0.22,3.2,,,,,,2900,2900,3600,4400,3600,3600,3600,3600,3600,4400,4400,3600
used hyundai sonata,EUR,4400,High,70,1.41,5.05,,,,,,4400,5400,5400,5400,5400,4400,4400,4400,4400,4400,4400,3600
diamond auto sales,EUR,4400,Low,7,0.75,2.8,,,,,,3600,3600,4400,5400,4400,4400,4400,4400,4400,4400,4400,4400
2014 chevy traverse,EUR,4400,Low,21,0.38,2.72,,,,,,3600,4400,4400,5400,4400,3600,4400,5400,5400,5400,5400,5400
volvo xc60 2017,EUR,3600,Low,31,0.53,5.05,,,,,,3600,2900,2900,2900,2900,2900,3600,4400,4400,3600,3600,3600
minivans for sale near me,EUR,5400,High,92,0.76,3.49,,,,,,2900,3600,6600,8100,4400,4400,5400,6600,6600,5400,5400,5400
hyundai equus for sale,EUR,3600,High,76,0.31,1.63,,,,,,6600,5400,2400,5400,4400,5400,4400,2900,2900,2400,2900,2900
pontiac dealership,EUR,4400,Low,16,1.07,4.2,,,,,,3600,4400,4400,5400,4400,5400,4400,5400,4400,4400,4400,4400
bmw m4 convertible,EUR,2900,Low,30,0.83,5.18,,,,,,1600,1600,1600,2400,2400,2900,3600,4400,4400,3600,3600,2900
2012 acura mdx,EUR,5400,Low,22,0.31,2.36,,,,,,4400,4400,4400,4400,4400,4400,4400,5400,6600,5400,5400,5400
used infiniti q50,EUR,5400,Medium,60,1.12,6.88,,,,,,5400,5400,5400,5400,5400,5400,4400,5400,5400,4400,4400,4400
bmw dealerships near me,EUR,3600,Low,21,2.56,7.87,,,,,,2900,2400,2900,5400,8100,3600,3600,4400,3600,3600,3600,2900
volvo xc60 2016,EUR,3600,Low,27,0.52,4.12,,,,,,2900,3600,2900,3600,3600,3600,3600,4400,4400,3600,3600,3600
2015 lexus es 350,EUR,4400,Low,27,0.41,3.6,,,,,,3600,4400,3600,4400,4400,3600,4400,5400,5400,4400,4400,3600
ford fiesta hatchback,EUR,2900,Low,17,0.59,3.71,,,,,,1600,1900,1900,2400,2400,2900,2900,3600,3600,3600,2900,2900
used land rover for sale,EUR,4400,High,98,0.5,2.59,,,,,,4400,5400,4400,5400,4400,4400,4400,5400,5400,5400,4400,4400
lexus es 350 f sport,EUR,4400,Low,31,1.14,4.49,,,,,,2400,2400,2900,2900,2900,4400,5400,6600,8100,6600,5400,5400
mclaren 720s for sale,EUR,3600,High,74,0.41,1.57,,,,,,3600,3600,3600,3600,3600,2900,3600,3600,4400,3600,3600,2900
lincoln mkz for sale,EUR,4400,Medium,62,0.72,3.76,,,,,,3600,3600,3600,4400,4400,4400,4400,4400,4400,4400,4400,3600
2005 infiniti g35 coupe,EUR,4400,High,86,0.39,0.71,,,,,,4400,4400,4400,4400,4400,4400,4400,5400,5400,4400,4400,3600
audi q3 for sale,EUR,2400,Medium,56,0.5,5.94,,,,,,1900,1900,1900,2400,1900,2400,2900,2900,2900,2900,2900,2400
used chevy trucks,EUR,5400,High,77,0.9,4.26,,,,,,5400,5400,5400,6600,5400,5400,4400,4400,5400,4400,4400,4400
range rover for sale near me,EUR,4400,Medium,55,0.52,3.29,,,,,,3600,3600,2900,3600,4400,4400,4400,4400,5400,5400,3600,2900
2016 hyundai veloster,EUR,5400,Low,30,0.78,4.24,,,,,,3600,3600,4400,5400,4400,5400,4400,5400,6600,5400,5400,5400
lexus es 330,EUR,4400,Low,13,0.4,6.47,,,,,,2900,3600,3600,4400,3600,4400,4400,5400,4400,4400,4400,4400
z06 for sale,EUR,4400,High,69,0.31,1.04,,,,,,4400,4400,4400,5400,4400,4400,4400,4400,3600,2900,3600,2900
jeep scrambler for sale,EUR,4400,High,100,0.31,4.82,,,,,,4400,3600,4400,3600,4400,4400,4400,5400,4400,4400,4400,3600
cars for 1000,EUR,5400,High,100,0.63,2.47,,,,,,4400,5400,6600,6600,5400,5400,4400,5400,6600,5400,5400,4400
ebay motors classified,EUR,4400,Low,20,0.39,1.35,,,,,,5400,4400,4400,5400,3600,6600,4400,3600,3600,2900,2900,2400
infiniti for sale,EUR,4400,Medium,56,0.62,5.81,,,,,,4400,5400,5400,5400,4400,4400,4400,4400,4400,4400,4400,3600
s550 for sale,EUR,4400,Medium,48,0.4,3.71,,,,,,4400,4400,4400,4400,4400,4400,3600,4400,4400,4400,4400,3600
dodge charger rt for sale,EUR,4400,Medium,66,0.74,4.28,,,,,,3600,4400,3600,4400,4400,4400,4400,4400,5400,4400,4400,4400
acura tlx 2016,EUR,4400,Low,28,0.58,3.93,,,,,,2400,2900,2900,3600,3600,4400,4400,6600,6600,5400,5400,4400
general motors cars,EUR,2900,Low,9,0.81,8.99,,,,,,3600,3600,2900,3600,2900,2900,2400,3600,3600,3600,2900,2400
infiniti fx45,EUR,2900,Low,21,0.31,2.34,,,,,,2900,2900,2900,2900,2900,2900,2900,3600,3600,2900,3600,2900
audi q3 2016,EUR,2900,Low,26,0.58,6.39,,,,,,1900,2400,2400,2400,2400,2900,2900,4400,4400,4400,3600,3600
zr1 for sale,EUR,4400,High,81,0.31,1.28,,,,,,4400,4400,3600,4400,4400,4400,5400,5400,3600,3600,2900,2900
audi a5 2015,EUR,2400,Low,18,0.38,3.89,,,,,,1900,1900,1900,1900,1900,2400,2400,3600,3600,2900,2900,2400
white camaro,EUR,4400,Low,32,0.75,4.75,,,,,,2400,2900,2900,3600,3600,3600,5400,6600,6600,6600,5400,5400
mini truck for sale,EUR,5400,High,100,0.31,2.37,,,,,,3600,4400,8100,3600,4400,4400,4400,5400,5400,5400,6600,6600
tesla used inventory,EUR,4400,Low,5,0.37,1.08,,,,,,3600,3600,3600,4400,5400,4400,3600,3600,4400,3600,4400,5400
jeep wrangler 2019 price,EUR,2900,High,99,1.87,5.4,,,,,,1300,1900,2400,2900,1900,3600,3600,4400,4400,2900,4400,2900
audi s7 for sale,EUR,3600,Medium,59,0.3,1.32,,,,,,3600,3600,3600,3600,3600,3600,3600,3600,4400,4400,3600,3600
acura tsx for sale,EUR,4400,Medium,45,0.36,2.64,,,,,,2900,4400,4400,4400,4400,4400,4400,4400,4400,3600,3600,3600
mazda mx5 for sale,EUR,2400,High,87,0.57,5.4,,,,,,1600,2400,2400,2400,2400,2400,2900,2900,2900,2900,2400,1900
vw gti for sale,EUR,3600,Medium,61,0.39,6.21,,,,,,2900,3600,3600,4400,3600,4400,3600,3600,3600,3600,3600,2900
corvair for sale,EUR,4400,High,100,0.31,1.62,,,,,,3600,3600,3600,4400,4400,4400,4400,4400,5400,4400,4400,4400
pontiac firebird for sale,EUR,3600,High,100,0.25,0.54,,,,,,2400,3600,2900,3600,3600,4400,4400,4400,4400,4400,3600,2900
2008 pontiac grand prix,EUR,4400,Low,16,0.31,1.56,,,,,,3600,3600,3600,4400,4400,3600,4400,5400,5400,4400,4400,4400
used suv for sale by owner near me,EUR,4400,High,100,0.76,3.65,,,,,,3600,4400,5400,5400,3600,3600,3600,4400,3600,4400,4400,3600
1970 dodge charger for sale,EUR,4400,High,96,0.63,2.83,,,,,,2900,3600,3600,3600,3600,3600,3600,4400,5400,5400,3600,3600
lexus es 350 for sale,EUR,4400,Medium,59,0.77,8.12,,,,,,3600,4400,4400,4400,4400,5400,5400,5400,4400,4400,4400,4400
2011 bmw 535i,EUR,4400,Low,26,0.3,0.91,,,,,,3600,4400,3600,4400,4400,4400,4400,5400,5400,5400,5400,5400
volvo truck dealer near me,EUR,5400,Low,15,1.35,7.04,,,,,,4400,4400,4400,4400,4400,5400,5400,5400,5400,5400,5400,4400
chevy chevelle ss,EUR,3600,High,94,1.61,4.5,,,,,,2400,2400,2400,2400,2400,2900,3600,4400,5400,5400,4400,3600
2014 subaru crosstrek,EUR,4400,Low,23,0.32,4.86,,,,,,3600,4400,3600,4400,4400,4400,4400,5400,5400,5400,5400,5400
my car store,EUR,4400,Low,18,1.23,2.1,,,,,,2900,3600,4400,4400,4400,4400,5400,5400,5400,5400,4400,4400
2016 altima,EUR,4400,Low,21,1.19,4.18,,,,,,3600,3600,3600,4400,3600,4400,4400,5400,5400,5400,5400,5400
2010 lexus es 350,EUR,4400,Low,21,0.31,2.61,,,,,,2900,3600,3600,4400,4400,3600,4400,4400,5400,4400,5400,4400
2016 buick verano,EUR,5400,Low,19,0.4,2.61,,,,,,2900,3600,4400,5400,5400,5400,5400,6600,6600,5400,5400,5400
mercedes 2016,EUR,3600,Low,18,0.37,4.4,,,,,,2900,2900,2900,3600,2900,3600,3600,4400,4400,4400,4400,3600
bmw i3 used,EUR,5400,High,67,0.7,5.83,,,,,,4400,4400,3600,5400,5400,5400,5400,5400,5400,5400,4400,4400
used chevy volt,EUR,5400,Medium,49,0.48,3.53,,,,,,4400,4400,4400,5400,5400,5400,5400,5400,5400,5400,5400,4400
subaru for sale near me,EUR,5400,Medium,59,0.57,4.47,,,,,,2900,3600,4400,4400,5400,5400,6600,6600,6600,5400,5400,5400
volkswagen jetta for sale,EUR,3600,Medium,64,0.83,7.64,,,,,,2900,2900,2900,3600,3600,4400,4400,5400,5400,4400,3600,2900
chrysler pacifica for sale,EUR,4400,High,73,1,8.88,,,,,,3600,4400,4400,5400,4400,4400,3600,4400,4400,4400,3600,3600
2015 cadillac ats,EUR,4400,Low,23,0.4,2.3,,,,,,4400,4400,4400,5400,4400,4400,4400,4400,4400,4400,4400,3600
2015 scion tc,EUR,5400,High,68,0.39,1.59,,,,,,4400,4400,4400,5400,4400,4400,4400,5400,5400,5400,5400,4400
subaru legacy for sale,EUR,3600,Medium,62,0.62,5.72,,,,,,3600,3600,3600,4400,3600,3600,3600,3600,3600,3600,3600,3600
1968 camaro for sale,EUR,4400,High,99,0.56,1.25,,,,,,2900,3600,2900,4400,3600,4400,4400,4400,5400,5400,4400,4400
gt500 price,EUR,3600,Low,32,0.45,3.04,,,,,,590,14800,2400,2900,3600,2900,5400,3600,3600,2400,2900,2400
used audi a7,EUR,5400,Medium,49,0.4,3.97,,,,,,5400,4400,5400,5400,5400,5400,4400,5400,5400,5400,5400,4400
car dealerships open on sunday,EUR,6600,Medium,37,2.84,8.21,,,,,,5400,5400,6600,8100,5400,5400,6600,6600,8100,8100,5400,6600
used porsche for sale,EUR,4400,High,90,0.34,2.5,,,,,,3600,4400,3600,4400,4400,4400,4400,4400,5400,4400,4400,4400
elio car,EUR,4400,Low,5,2.13,4.27,,,,,,4400,4400,3600,3600,3600,3600,4400,4400,5400,5400,4400,4400
toyota supra mk4 for sale,EUR,3600,High,88,1.44,4.5,,,,,,1900,2900,2400,1900,2400,2900,2900,3600,5400,5400,4400,4400
mitsubishi lancer evolution for sale,EUR,3600,Medium,49,0.31,1.1,,,,,,2900,4400,3600,4400,4400,3600,3600,3600,4400,3600,2900,2900
cruze car,EUR,2400,Low,26,0.79,6.43,,,,,,1900,1900,1900,2400,1900,1900,2400,2900,2900,2400,2400,2400
bmw station wagon,EUR,2900,Low,14,0.56,4.14,,,,,,2400,2400,2400,2400,2400,2400,2900,3600,3600,3600,3600,3600
1995 camaro,EUR,4400,High,67,0.31,4.5,,,,,,2900,2900,2900,3600,3600,3600,4400,5400,5400,5400,5400,4400
2007 lexus rx 350,EUR,4400,Low,24,0.31,1.6,,,,,,3600,4400,4400,4400,4400,4400,4400,5400,5400,5400,4400,4400
lamborghini murcielago for sale,EUR,3600,High,95,0.18,0.64,,,,,,3600,3600,2900,2900,3600,4400,4400,3600,3600,2900,2900,3600
audi q8 for sale,EUR,3600,Medium,49,0.33,4.91,,,,,,1900,2400,2900,4400,2400,2400,2900,3600,4400,4400,3600,3600
2013 cadillac xts,EUR,4400,Low,26,0.31,1.35,,,,,,3600,4400,4400,4400,4400,4400,4400,5400,5400,5400,5400,5400
