Keyword,Currency,Avg. monthly searches,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Ad impression share,Organic impression share,Organic average position,In account?,In plan?,Searches: Dec 2018,Searches: Jan 2019,Searches: Feb 2019,Searches: Mar 2019,Searches: Apr 2019,Searches: May 2019,Searches: Jun 2019,Searches: Jul 2019,Searches: Aug 2019,Searches: Sep 2019,Searches: Oct 2019,Searches: Nov 2019
250 watt solar panel price,EUR,70,High,100,0.74,5.77,,,,,,90,90,70,90,70,90,70,70,70,30,70,110
sunpower solar cells,EUR,170,High,100,1.89,8.78,,,,,,140,140,110,210,170,110,140,170,170,170,320,170
solar savings,EUR,170,Medium,45,2.61,7.32,,,,,,140,140,140,140,170,170,140,210,210,260,260,210
solar powered 12 volt battery charger,EUR,320,High,100,0.31,1.44,,,,,,260,210,260,390,320,320,320,480,320,260,260,260
rohs solar charger,EUR,170,High,100,0.23,7.19,,,,,,210,110,90,110,260,170,210,140,170,170,210,140
pseg worry free contact,EUR,210,Low,0,,,,,,,,320,70,40,50,50,70,390,720,90,70,320,390
off grid solar setup,EUR,140,High,100,0.36,4.38,,,,,,90,210,210,140,170,140,140,170,140,140,170,90
18v solar panel,EUR,170,High,100,0.17,7.19,,,,,,90,170,90,170,140,140,170,210,210,170,170,110
free energy of formation,EUR,170,Low,0,,,,,,,,110,140,210,260,390,140,50,70,70,140,170,210
solar power installers near me,EUR,170,High,78,2.84,20.89,,,,,,110,170,170,140,170,260,170,260,320,170,170,110
small solar panels for outdoor lighting,EUR,170,High,100,0.36,3.92,,,,,,140,90,90,210,170,170,260,260,170,140,110,110
fafco solar panels,EUR,210,High,100,0.74,5.51,,,,,,140,170,170,170,260,260,260,210,170,170,210,140
zamp solar rv,EUR,210,High,100,0.19,0.73,,,,,,170,390,390,260,390,320,210,210,210,140,90,70
solar cell phone,EUR,140,High,100,0.22,10.5,,,,,,140,140,170,170,140,140,140,140,170,170,170,110
solar panel film,EUR,210,High,100,0.85,4.85,,,,,,140,140,170,170,210,170,210,210,210,170,210,210
solar pv modules,EUR,90,Medium,53,0.93,6.91,,,,,,50,50,70,110,70,50,70,90,140,110,90,110
160w solar panel,EUR,90,High,100,0.22,5.43,,,,,,50,70,90,90,70,110,90,110,70,70,90,90
5 kwh solar system,EUR,140,High,100,1.86,6.52,,,,,,170,90,70,90,110,140,140,170,140,170,110,70
top 10 solar companies,EUR,110,Medium,66,2.26,7.64,,,,,,70,140,140,140,170,110,110,110,170,110,90,110
on grid solar inverter,EUR,70,High,100,0.67,2.55,,,,,,70,40,70,50,30,90,110,90,110,90,90,50
sunpower 400 watt solar panel,EUR,170,High,100,2.7,8.38,,,,,,10,10,10,260,170,140,140,170,210,260,260,210
thermal panels,EUR,140,High,100,1.34,3.62,,,,,,110,170,90,110,90,110,140,170,110,110,210,210
tesla solar panels home depot,EUR,170,High,100,2.17,8.01,,,,,,210,210,170,210,210,320,170,170,210,90,140,110
60w solar panel,EUR,110,High,100,0.44,4.55,,,,,,50,90,70,90,110,90,110,210,140,90,110,90
solar deals,EUR,90,High,100,4.06,12.4,,,,,,70,70,50,50,90,70,90,110,90,90,110,90
lego solar panel,EUR,140,High,100,1.11,9.86,,,,,,140,110,170,110,110,110,110,110,110,90,170,170
harbor freight 100 watt solar panel,EUR,210,High,100,0.44,7.91,,,,,,110,170,210,170,140,390,210,210,170,170,210,260
outdoor solar panel,EUR,90,High,100,0.49,5.42,,,,,,70,110,40,110,90,110,90,110,90,170,90,70
price of solar panels over time,EUR,210,Low,19,2.74,10.29,,,,,,110,140,170,210,210,210,170,210,260,210,260,260
garden solar panels,EUR,140,High,100,0.38,5.38,,,,,,70,70,90,110,170,210,170,170,140,210,140,140
solar energy house,EUR,170,High,77,1.97,11.32,,,,,,140,140,140,140,170,170,140,110,140,170,210,170
solar system installation cost,EUR,140,High,96,3.42,13.28,,,,,,90,170,140,110,170,170,170,140,110,140,210,170
siemens solar panels,EUR,140,High,100,1.8,7.2,,,,,,90,170,90,140,170,140,140,170,210,140,170,140
100kw solar system,EUR,110,High,100,3,15.7,,,,,,50,110,140,140,90,110,110,140,110,90,110,140
sunpower company,EUR,170,Low,31,3.7,11.42,,,,,,90,170,170,170,170,90,140,170,170,170,260,320
solar panel tracking system price,EUR,110,High,100,1.35,6.45,,,,,,110,110,140,140,140,140,110,140,70,170,140,90
solar electricity for home,EUR,90,High,74,3.7,12.77,,,,,,50,140,140,110,110,70,70,90,90,70,140,90
solar energy in the world,EUR,140,Low,5,1.8,5.75,,,,,,110,210,170,170,140,170,90,170,170,140,40,50
biggest solar energy companies,EUR,170,Low,27,1.81,7.83,,,,,,30,40,40,50,40,1000,320,50,70,70,50,70
free power generator,EUR,90,High,97,0.32,3.59,,,,,,110,210,90,70,50,50,70,70,70,70,50,90
suaoki solar charger,EUR,110,High,100,0.31,0.91,,,,,,110,170,90,90,110,140,110,170,90,110,110,110
solar power setup,EUR,170,High,100,2.37,6.05,,,,,,90,140,110,170,140,140,140,210,210,140,210,140
free energy permanent magnet motor,EUR,140,High,100,,,,,,,,140,170,170,170,90,140,110,140,140,90,140,140
vbhn330sa16,EUR,170,Medium,49,0.85,5.05,,,,,,170,260,260,210,210,210,170,140,140,90,110,90
goal zero boulder 30,EUR,170,High,100,0.26,1.35,,,,,,170,140,140,140,210,210,210,170,140,110,140,140
top solar energy companies,EUR,140,Medium,37,2.19,10.12,,,,,,140,140,210,170,210,140,110,140,110,110,140,110
raspberry pi solar panel,EUR,140,High,100,0.23,5.43,,,,,,110,140,140,170,140,110,210,210,140,140,170,140
low cost solar panels,EUR,140,High,100,1.8,8.76,,,,,,70,140,170,140,170,140,170,210,170,140,140,140
commercial solar panel cost,EUR,170,High,100,3.35,10.79,,,,,,170,170,210,210,260,170,170,140,140,110,170,170
solar equipment suppliers,EUR,140,High,100,1.43,8.26,,,,,,70,170,90,110,110,170,170,140,210,170,170,210
photovoltaic solar power,EUR,140,Low,4,2.95,6.33,,,,,,110,90,110,110,170,110,140,260,260,170,110,110
duke energy solar panels,EUR,210,Medium,61,1.97,6.04,,,,,,110,170,170,170,140,260,260,260,260,210,210,140
free energy devices that work,EUR,110,High,100,,,,,,,,110,210,210,140,70,90,50,70,70,90,90,90
solar power roof tiles,EUR,170,High,100,2.03,6.92,,,,,,110,170,140,170,170,140,140,210,140,170,170,140
solar power optimizer,EUR,140,High,100,1.26,6.21,,,,,,70,110,90,170,170,140,170,140,170,140,140,140
understanding solar power,EUR,170,High,98,2.25,7.64,,,,,,90,110,70,110,140,170,140,260,260,210,170,140
solar panel maintenance costs,EUR,210,Medium,55,3.04,10.57,,,,,,170,210,210,260,320,210,210,210,210,210,260,320
lensun solar,EUR,110,High,100,0.16,5.74,,,,,,70,90,90,110,90,50,70,110,90,90,260,110
top residential solar companies,EUR,170,Low,30,2.98,17.83,,,,,,110,110,210,170,110,70,70,880,50,50,70,90
3v solar panel,EUR,110,High,100,0.24,6.3,,,,,,110,140,110,210,170,140,110,110,90,90,110,110
arlo solar panel costco,EUR,170,High,100,0.41,6.36,,,,,,170,140,110,90,110,260,210,320,210,170,140,170
solar charging battery pack,EUR,320,High,100,0.31,1.66,,,,,,170,210,170,210,210,320,320,480,390,320,480,480
solar energy business,EUR,110,Medium,56,3.8,12.7,,,,,,90,110,140,140,90,70,110,110,90,90,110,110
goal zero boulder 50,EUR,110,High,100,0.46,1.83,,,,,,90,70,90,140,140,170,110,110,170,110,170,70
solar pv cell,EUR,110,Medium,57,1.09,5.52,,,,,,70,90,90,70,170,140,70,110,110,110,140,140
solaredge panels,EUR,110,High,100,0.96,4.21,,,,,,90,90,90,90,90,90,140,110,140,170,170,110
residential solar panel system,EUR,170,High,73,1.61,11.44,,,,,,210,140,210,90,110,70,110,110,210,260,210,110
free energy light bulb with magnet,EUR,110,High,97,,,,,,,,20,140,140,90,70,50,50,110,110,140,140,140
solar panel options,EUR,140,High,100,2.4,9.01,,,,,,70,170,90,110,140,140,140,140,210,210,170,110
high power solar panels,EUR,170,High,100,2.03,9.05,,,,,,110,110,110,170,140,170,170,170,210,170,210,170
solar panel tracking system,EUR,140,High,100,1.55,6.74,,,,,,110,140,110,170,170,140,110,170,90,140,110,90
marine solar,EUR,140,High,100,0.4,1.79,,,,,,90,170,170,110,170,140,170,170,140,140,140,110
zamp portable solar panels,EUR,170,High,100,0.21,0.86,,,,,,140,140,170,260,140,140,140,260,210,210,170,110
adding solar panels to home,EUR,170,Low,29,2.16,8.99,,,,,,210,140,260,140,110,260,320,140,90,90,210,70
buy solar cells,EUR,140,High,100,0.58,5.18,,,,,,110,110,140,110,140,110,110,140,140,140,140,140
solar power electricity,EUR,170,High,82,2.49,7.42,,,,,,110,170,210,170,210,140,170,140,140,210,260,170
free energy magnet motor is it real,EUR,90,Medium,55,,,,,,,,140,170,140,140,70,70,70,70,40,50,50,50
solar water heater installation,EUR,110,High,89,4.97,19.73,,,,,,90,90,110,170,140,110,90,110,70,110,110,90
320w solar panel,EUR,110,High,100,0.9,5.88,,,,,,90,70,70,170,170,90,140,170,140,90,140,140
1kw solar panel price,EUR,40,High,100,1.27,6.39,,,,,,20,40,40,50,50,40,40,50,30,40,20,40
silicon solar,EUR,140,High,82,1.26,4.51,,,,,,110,110,110,110,170,170,170,140,140,90,110,110
cost per solar panel,EUR,170,High,100,2.37,8.64,,,,,,110,140,170,170,210,170,110,170,170,170,170,170
round solar panel,EUR,140,High,100,1.85,8.51,,,,,,90,110,90,110,140,170,90,140,170,140,140,140
suaoki solar panel,EUR,70,High,100,0.22,4.73,,,,,,50,70,50,140,70,90,110,70,70,50,70,90
canadian solar 330w,EUR,70,High,100,0.9,7.64,,,,,,30,30,40,20,40,40,50,70,90,90,140,110
best place to buy solar panels,EUR,140,High,100,1.93,8.69,,,,,,110,110,140,140,170,140,170,110,140,110,210,260
solar energy per square meter,EUR,110,Low,5,2.61,6.96,,,,,,110,110,140,110,90,70,70,90,90,140,110,70
single solar panel,EUR,140,High,100,1.29,7.22,,,,,,110,110,110,110,140,140,140,140,140,170,140,140
commercial solar systems,EUR,110,High,68,3.44,16.33,,,,,,70,90,140,140,90,110,90,110,110,110,140,170
free home energy audit,EUR,140,Medium,57,1.49,7.03,,,,,,210,260,210,140,90,90,110,140,140,110,110,170
commercial solar power,EUR,110,Medium,59,3.92,14.54,,,,,,90,70,140,110,90,110,90,140,110,90,140,170
solar golf cart charger,EUR,260,High,100,0.16,1.32,,,,,,170,210,210,260,320,320,320,320,320,320,260,210
solar power charge controller,EUR,110,High,100,0.49,4.41,,,,,,90,110,110,110,170,70,90,140,110,90,90,50
solar panel and inverter,EUR,110,High,100,0.9,4.79,,,,,,70,90,90,90,110,140,140,140,140,210,110,110
bedini generator,EUR,70,High,100,,,,,,,,70,70,90,50,50,90,50,50,30,90,70,90
solar power southeast,EUR,170,Low,23,1.72,9.35,,,,,,30,90,90,170,320,1000,50,30,30,30,40,30
solar panel packages,EUR,140,High,100,1.66,7.11,,,,,,70,110,140,110,140,140,170,170,170,110,110,110
solar car battery trickle charger,EUR,170,High,100,0.3,2.99,,,,,,170,210,170,260,170,110,110,110,110,140,170,260
solar power for home cost,EUR,320,High,98,1.54,7.55,,,,,,170,210,210,320,390,320,320,320,320,320,320,320
monocrystalline solar panels for sale,EUR,140,High,97,1.26,6.39,,,,,,140,210,140,140,170,170,90,70,110,140,140,40
diy off grid solar,EUR,140,High,100,0.4,2.03,,,,,,110,140,140,140,110,110,170,170,170,140,210,140
amorphous silicon solar cell,EUR,90,High,100,,,,,,,,90,90,110,110,110,140,90,70,110,70,90,90
home depot free solar panels,EUR,170,High,96,1.86,7.83,,,,,,140,140,140,140,140,140,170,210,170,140,140,170
diy solar pool heater home depot,EUR,140,High,100,0.45,5.34,,,,,,50,70,70,140,260,390,390,110,110,50,50,40
gcl solar panels,EUR,70,Medium,66,0.64,9.35,,,,,,90,90,70,70,70,70,70,50,90,70,70,20
solar trickle charger for rv,EUR,210,High,100,0.31,1.08,,,,,,140,140,110,140,210,320,320,140,90,210,260,210
panasonic solar panels price,EUR,110,High,99,2.4,8.34,,,,,,110,140,140,110,90,90,90,110,110,90,110,70
tom werner sunpower,EUR,170,Low,3,3.65,17.99,,,,,,110,210,210,260,90,210,170,210,170,110,140,170
brunton solar charger,EUR,140,High,100,0.17,1.73,,,,,,170,90,70,140,140,140,170,320,210,140,110,90
10kw solar system price,EUR,70,High,100,1.88,8.26,,,,,,50,50,70,110,70,50,40,70,50,50,50,30
solar cell cost,EUR,140,High,97,2.03,9.78,,,,,,90,110,140,140,210,110,110,110,90,110,110,170
300 watt 12 volt solar panel price,EUR,70,High,100,0.76,6.37,,,,,,20,30,40,50,50,50,90,90,110,70,50,50
solar for home cost,EUR,260,High,100,1.81,8.51,,,,,,210,210,210,260,320,210,260,320,320,260,320,210
sunpower x22 370,EUR,70,High,100,3.73,9.8,,,,,,50,70,70,90,90,50,90,90,90,70,50,70
100 watt monocrystalline solar panel,EUR,140,High,100,0.31,5.43,,,,,,110,90,170,170,110,140,210,140,140,90,70,90
gibbs free energy at equilibrium,EUR,110,Low,0,,,,,,,,50,70,140,140,170,90,50,40,50,170,170,140
solar panel cost per panel,EUR,110,High,100,2.34,8.95,,,,,,140,170,260,260,110,70,40,70,70,70,90,90
poweradd solar charger,EUR,110,High,100,0.14,1.08,,,,,,140,140,70,70,110,110,110,170,170,110,110,110
10kw solar inverter,EUR,90,High,100,0.9,5.28,,,,,,50,110,90,110,90,90,90,170,90,90,140,70
solar 100 watt,EUR,110,High,100,0.2,3.68,,,,,,70,90,110,170,110,170,110,140,110,90,90,70
average efficiency of solar panels,EUR,170,Low,12,1.53,11.56,,,,,,170,110,170,170,210,170,110,110,110,170,210,170
thin film solar panels for sale,EUR,110,High,100,1.36,7.19,,,,,,140,110,90,110,90,90,140,140,110,90,110,110
power home solar cost,EUR,170,High,100,1.04,4.34,,,,,,90,110,110,210,170,140,210,260,170,210,260,260
zamp portable solar,EUR,170,High,100,0.25,0.94,,,,,,170,210,170,260,260,260,260,170,140,110,140,90
sunpower solar panels cost,EUR,210,High,100,3.6,9.21,,,,,,170,170,110,260,260,210,170,210,210,170,260,210
25w solar panel,EUR,110,High,100,0.25,5.84,,,,,,90,70,140,110,110,110,140,110,110,90,90,90
types of charge controller,EUR,70,Low,21,,,,,,,,70,70,70,70,70,70,70,50,50,40,70,70
duke energy free bulbs,EUR,170,Low,13,4.51,51.65,,,,,,140,210,170,170,170,170,140,140,170,170,140,170
direct energy free weekends,EUR,140,Medium,41,2.47,8.57,,,,,,140,140,140,170,170,210,170,170,170,170,110,90
sunpower 327,EUR,90,High,78,3.73,6.47,,,,,,50,70,70,110,90,110,140,90,110,90,110,90
solar power source,EUR,110,High,100,1.18,5.94,,,,,,140,70,110,110,140,140,110,170,110,90,140,170
graphene solar cell,EUR,110,High,91,1.62,12.82,,,,,,90,110,110,140,140,110,110,90,90,110,140,110
most efficient solar cell,EUR,140,High,100,0.53,4.26,,,,,,110,140,140,140,140,140,140,170,140,110,110,90
vertical solar panels,EUR,90,High,98,1.8,5.23,,,,,,70,40,70,90,70,50,90,110,140,170,170,90
cadmium telluride solar panels,EUR,110,High,67,1.95,8.99,,,,,,170,170,110,110,70,210,90,90,50,50,110,90
solar electric company,EUR,170,Low,33,3.8,11.77,,,,,,90,320,210,140,170,90,110,320,260,110,110,140
300 watt solar panels for sale,EUR,140,High,100,0.68,5.81,,,,,,70,170,110,140,110,260,260,140,110,110,140,170
focus on energy free kits,EUR,170,Low,30,0.83,2.93,,,,,,260,140,90,110,90,90,260,170,110,110,210,260
duracell solar rechargeable batteries,EUR,140,High,100,0.23,1.57,,,,,,90,90,50,110,170,260,210,260,140,210,140,90
carbon free energy,EUR,110,Low,4,,,,,,,,50,70,110,140,140,110,90,90,110,170,90,110
solar panel cleaning cost,EUR,140,High,100,2,8.09,,,,,,50,50,70,70,140,140,170,210,210,260,210,170
270 watt solar panel,EUR,90,High,100,0.46,6.15,,,,,,30,70,70,90,90,110,70,90,110,110,90,70
sunpower x21,EUR,70,High,100,3.84,9.31,,,,,,50,70,70,50,90,50,70,50,90,70,90,70
solarworld solar panels,EUR,140,High,100,1.06,7.75,,,,,,110,170,140,170,170,140,90,140,140,140,170,90
zamp solar plug,EUR,140,High,100,0.26,0.49,,,,,,90,110,90,170,210,210,170,170,140,140,110,70
single axis solar tracking system,EUR,70,High,100,1.3,4.67,,,,,,90,90,70,140,90,50,40,50,50,50,90,50
3kw solar panel,EUR,70,High,100,1.72,5.62,,,,,,40,70,50,50,50,90,70,90,70,90,70,70
260 watt solar panel,EUR,110,High,100,0.17,5.13,,,,,,140,110,170,90,110,70,110,170,110,70,90,70
rooftop solar panels for home,EUR,90,High,100,2.9,10.2,,,,,,70,50,70,70,70,90,90,110,90,110,140,70
suniva solar panels,EUR,140,High,74,1.55,10.76,,,,,,110,110,90,170,170,210,170,140,140,110,110,90
solar energy panel,EUR,70,Medium,55,2,7.64,,,,,,40,50,40,50,90,70,70,70,70,70,140,110
6v solar battery charger,EUR,140,High,100,0.31,0.71,,,,,,210,140,140,50,110,110,70,90,170,170,210,170
5kw solar system price,EUR,50,High,100,2.1,8.58,,,,,,70,40,40,70,40,40,40,50,50,30,50,30
solar deep cycle battery charger,EUR,260,High,100,0.22,1.1,,,,,,140,140,140,260,320,390,480,320,260,210,210,210
solar cell system,EUR,40,High,99,1.02,3.44,,,,,,30,30,20,20,30,40,70,40,30,90,70,50
solar panel battery price,EUR,70,High,100,2.37,6.3,,,,,,110,70,30,40,50,70,110,50,40,50,90,40
solar panel efficiency 2018,EUR,90,Medium,64,1.8,9.89,,,,,,260,140,70,50,50,50,70,50,40,70,50,70
maxeon,EUR,50,High,76,1.75,9.86,,,,,,20,30,30,30,30,50,30,30,50,50,40,320
waka waka solar charger,EUR,110,High,99,0.18,1.1,,,,,,210,110,90,110,90,90,90,110,110,70,90,70
photovoltaic cell efficiency,EUR,110,Low,8,0.42,2.12,,,,,,110,90,110,140,140,90,90,70,110,110,170,140
sunpower panels for sale,EUR,140,High,100,2.36,7.97,,,,,,90,90,140,210,140,110,110,110,140,140,110,90
lithium solar charge controller,EUR,90,High,100,0.27,2.04,,,,,,90,70,90,70,90,70,70,90,70,90,140,90
sunpower by venture solar,EUR,140,Low,28,4.33,9.99,,,,,,210,260,260,260,170,110,90,90,50,40,30,30
best solar deals,EUR,50,High,100,3.76,15.24,,,,,,30,40,40,50,50,50,50,90,70,70,50,40
sunpower 360,EUR,70,Medium,66,4.08,6,,,,,,50,70,90,90,90,90,70,70,90,70,70,50
sunpower maxeon 3,EUR,40,High,95,5.13,10,,,,,,0,0,10,110,30,30,20,50,40,40,50,50
best price solar panels,EUR,210,High,100,2.53,10.59,,,,,,210,260,210,210,260,210,210,260,210,210,260,210
coleman solar battery charger,EUR,140,High,100,0.27,0.6,,,,,,50,140,50,140,110,170,140,170,170,170,110,110
solar battery charger walmart,EUR,170,High,100,0.18,4.14,,,,,,260,140,110,170,140,170,260,170,210,140,140,90
solar 12v battery charger harbor freight,EUR,140,High,100,0.34,4.65,,,,,,70,90,90,110,170,210,140,170,140,110,170,110
solar plate price,EUR,20,High,86,2.86,7.05,,,,,,20,20,20,30,20,20,40,20,30,10,10,10
solar power systems prices,EUR,40,Medium,65,1.2,10.15,,,,,,40,30,40,40,50,30,30,40,40,70,70,40
solar auto battery charger,EUR,140,High,100,0.22,0.78,,,,,,90,170,210,170,210,140,110,110,140,210,140,170
gibbs free,EUR,90,Low,0,,,,,,,,70,50,90,90,140,110,40,50,70,110,110,110
solar rechargeable battery pack,EUR,110,High,100,0.24,1.85,,,,,,40,30,30,90,110,140,210,260,210,140,90,110
mitsubishi solar panels,EUR,90,High,100,3.06,9.47,,,,,,70,70,90,90,70,70,110,70,90,110,110,90
80w solar panel,EUR,50,High,100,0.33,6.68,,,,,,40,40,40,50,70,50,50,70,50,40,90,40
dokio solar,EUR,70,High,100,0.33,7.16,,,,,,70,90,20,50,30,30,110,70,70,70,50,40
connecting solar panels in parallel,EUR,110,High,100,2.24,18.56,,,,,,50,40,50,90,90,90,90,140,170,110,140,170
most efficient solar panels commercially available,EUR,90,High,100,3.49,11.16,,,,,,90,90,70,70,90,90,90,110,140,110,90,90
rv solar charge controller,EUR,140,High,100,0.2,2.68,,,,,,50,110,70,140,170,170,170,170,170,170,170,140
200 watt solar panel price,EUR,50,High,100,0.4,7.14,,,,,,40,50,50,40,30,40,40,50,20,40,70,70
homemade solar cell,EUR,90,High,77,0.31,5.94,,,,,,70,70,90,70,90,90,90,90,90,110,90,90
schumacher solar battery charger,EUR,140,High,100,0.18,0.67,,,,,,110,210,110,140,170,140,140,110,140,90,140,110
talesun solar panels,EUR,90,High,100,2,8.6,,,,,,40,50,40,70,70,70,90,140,170,110,90,50
delta delta g,EUR,90,Low,0,,,,,,,,50,70,110,90,110,90,70,50,50,170,140,140
gibbs free energy equilibrium,EUR,90,Low,0,,,,,,,,50,90,140,110,140,90,30,50,40,110,140,90
sun solar energy,EUR,70,Low,17,2.44,14.56,,,,,,20,30,40,50,40,40,70,50,70,110,170,170
amazon solar battery charger,EUR,170,High,100,0.18,0.99,,,,,,110,90,170,140,110,210,170,140,140,210,170,140
free energy audit,EUR,140,Medium,55,1.6,5.4,,,,,,110,210,170,140,90,90,90,110,110,140,140,140
free prepaid electricity,EUR,110,High,89,4.73,16.37,,,,,,210,210,140,140,110,140,110,90,110,90,70,50
diy solar panels soda cans,EUR,110,High,95,1.19,5.97,,,,,,90,90,90,110,90,90,110,110,110,110,140,110
best solar car battery charger,EUR,110,High,100,0.14,0.66,,,,,,140,140,110,90,110,90,170,170,70,70,90,90
24v solar charge controller,EUR,90,High,100,0.32,1.19,,,,,,70,110,70,70,90,110,90,110,140,70,70,70
rec290tp2,EUR,110,Medium,53,0.94,1.35,,,,,,90,90,90,90,170,90,110,90,110,90,170,140
nekteck 21w solar charger,EUR,90,High,100,0.26,1.87,,,,,,90,90,70,90,90,110,140,140,90,70,70,90
free energy light,EUR,50,High,100,2.94,9.71,,,,,,50,90,50,50,50,30,30,30,30,50,30,50
panasonic panel,EUR,110,High,99,1.05,4.45,,,,,,50,70,110,110,110,140,140,110,110,110,110,90
100 amp charge controller,EUR,110,High,100,0.23,0.62,,,,,,90,110,90,110,140,170,210,70,90,70,70,110
sunpower p19,EUR,30,Low,4,,,,,,,,20,30,70,40,30,30,20,30,20,20,20,20
patriot power cell charger,EUR,140,High,100,0.18,109.53,,,,,,0,70,90,210,170,90,140,70,50,140,140,390
best solar panels for sale,EUR,110,High,96,2.28,8.82,,,,,,30,110,110,90,170,140,110,90,170,210,70,70
integrated solar panels,EUR,50,High,100,3.05,8.07,,,,,,30,40,50,50,50,40,40,70,50,70,70,110
