Keyword,Currency,Avg. monthly searches,Min search volume,Max search volume,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Ad impression share,Organic impression share,Organic average position,In account?,In plan?,Searches: Dec 2018,Searches: Jan 2019,Searches: Feb 2019,Searches: Mar 2019,Searches: Apr 2019,Searches: May 2019,Searches: Jun 2019,Searches: Jul 2019,Searches: Aug 2019,Searches: Sep 2019,Searches: Oct 2019,Searches: Nov 2019
used bmw x3,USD,N/A,"1,000","10,000",High,68,1.77,8.06,,,,,,,,,,,,,,,,,
used hyundai tucson,USD,N/A,"1,000","10,000",High,70,1.44,5.5,,,,,,,,,,,,,,,,,
classic cars for sale by owner,USD,N/A,"1,000","10,000",High,96,0.09,1.15,,,,,,,,,,,,,,,,,
r8 for sale,USD,N/A,"1,000","10,000",High,88,0.3,1.05,,,,,,,,,,,,,,,,,
lifted trucks for sale near me,USD,N/A,"1,000","10,000",High,91,0.69,2.19,,,,,,,,,,,,,,,,,
chevrolet monte carlo,USD,N/A,"1,000","10,000",Medium,57,0.4,2.7,,,,,,,,,,,,,,,,,
toyota yaris for sale,USD,N/A,"1,000","10,000",High,71,0.87,6.27,,,,,,,,,,,,,,,,,
carfax used,USD,N/A,"1,000","10,000",Low,31,0.27,1.32,,,,,,,,,,,,,,,,,
2017 subaru crosstrek,USD,N/A,"1,000","10,000",Low,31,0.55,5.91,,,,,,,,,,,,,,,,,
maserati convertible,USD,N/A,"1,000","10,000",High,76,0.63,3.57,,,,,,,,,,,,,,,,,
black dodge charger,USD,N/A,"1,000","10,000",High,78,1.26,5.35,,,,,,,,,,,,,,,,,
lexus 2015,USD,N/A,"1,000","10,000",Low,25,1.24,9.36,,,,,,,,,,,,,,,,,
2009 jeep wrangler,USD,N/A,"1,000","10,000",Medium,62,0.29,2,,,,,,,,,,,,,,,,,
used honda hrv,USD,N/A,"1,000","10,000",High,68,1.36,5.41,,,,,,,,,,,,,,,,,
2005 camaro,USD,N/A,"1,000","10,000",Low,8,0.53,1.48,,,,,,,,,,,,,,,,,
used model s,USD,N/A,"1,000","10,000",Medium,36,0.31,0.6,,,,,,,,,,,,,,,,,
maserati granturismo for sale,USD,N/A,"1,000","10,000",High,74,0.31,2.5,,,,,,,,,,,,,,,,,
used hybrid cars,USD,N/A,"1,000","10,000",High,67,1.22,4.32,,,,,,,,,,,,,,,,,
sarchione chevy,USD,N/A,"1,000","10,000",Low,13,0.95,4.05,,,,,,,,,,,,,,,,,
2016 volvo xc90,USD,N/A,"1,000","10,000",Low,31,0.55,4.02,,,,,,,,,,,,,,,,,
porsche macan for sale,USD,N/A,"1,000","10,000",Medium,54,0.43,4,,,,,,,,,,,,,,,,,
dodge dakota for sale,USD,N/A,"1,000","10,000",Medium,66,0.34,1.4,,,,,,,,,,,,,,,,,
affordable used cars,USD,N/A,"1,000","10,000",Medium,41,1.27,4.12,,,,,,,,,,,,,,,,,
mustang cobra for sale,USD,N/A,"1,000","10,000",High,88,0.51,2.34,,,,,,,,,,,,,,,,,
red camaro,USD,N/A,"1,000","10,000",High,72,1.63,6.54,,,,,,,,,,,,,,,,,
e36 m3 for sale,USD,N/A,"1,000","10,000",High,85,0.4,1.83,,,,,,,,,,,,,,,,,
2012 cadillac srx,USD,N/A,"1,000","10,000",Low,23,0.34,1.44,,,,,,,,,,,,,,,,,
4x4 truck,USD,N/A,"1,000","10,000",Medium,42,0.69,3.67,,,,,,,,,,,,,,,,,
lexus used cars,USD,N/A,"1,000","10,000",High,69,1.82,5.77,,,,,,,,,,,,,,,,,
integrity motors,USD,N/A,"1,000","10,000",Low,6,0.49,0.65,,,,,,,,,,,,,,,,,
2014 cadillac ats,USD,N/A,"1,000","10,000",Low,26,0.43,1.98,,,,,,,,,,,,,,,,,
2011 cadillac srx,USD,N/A,"1,000","10,000",Low,23,0.34,1.18,,,,,,,,,,,,,,,,,
craigslist cars and trucks by owner,USD,N/A,"1,000","10,000",Low,6,0.72,3.68,,,,,,,,,,,,,,,,,
lamborghini aventador for sale,USD,N/A,"1,000","10,000",High,89,0.25,1.1,,,,,,,,,,,,,,,,,
mgb for sale,USD,N/A,"1,000","10,000",High,100,0.34,0.53,,,,,,,,,,,,,,,,,
fiat convertible,USD,N/A,"1,000","10,000",Low,18,1.75,4.21,,,,,,,,,,,,,,,,,
murano car,USD,N/A,"1,000","10,000",Medium,39,3.17,9.36,,,,,,,,,,,,,,,,,
used porsche panamera,USD,N/A,"1,000","10,000",High,71,0.4,3.19,,,,,,,,,,,,,,,,,
used 4x4 trucks for sale under $5000,USD,N/A,"1,000","10,000",High,100,0.7,2.39,,,,,,,,,,,,,,,,,
toyota venza for sale,USD,N/A,"1,000","10,000",Medium,63,0.34,2,,,,,,,,,,,,,,,,,
used acura,USD,N/A,"1,000","10,000",Medium,60,0.77,4.45,,,,,,,,,,,,,,,,,
carfax cars for sale,USD,N/A,"1,000","10,000",Medium,36,0.56,2.2,,,,,,,,,,,,,,,,,
2011 dodge durango,USD,N/A,"1,000","10,000",Low,28,0.46,1.52,,,,,,,,,,,,,,,,,
toyota convertible,USD,N/A,"1,000","10,000",Low,19,0.46,3.54,,,,,,,,,,,,,,,,,
empire auto sales,USD,N/A,"1,000","10,000",Low,6,1.17,3.3,,,,,,,,,,,,,,,,,
2016 chevy trax,USD,N/A,"1,000","10,000",Low,25,0.83,4.48,,,,,,,,,,,,,,,,,
2013 honda accord sport,USD,N/A,"1,000","10,000",Medium,35,0.46,3.43,,,,,,,,,,,,,,,,,
pontiac g8 for sale,USD,N/A,"1,000","10,000",Medium,54,0.31,0.65,,,,,,,,,,,,,,,,,
used kia sportage,USD,N/A,"1,000","10,000",High,70,0.86,5,,,,,,,,,,,,,,,,,
local car dealerships,USD,N/A,"1,000","10,000",Medium,50,1.9,7.68,,,,,,,,,,,,,,,,,
audi a8 for sale,USD,N/A,"1,000","10,000",Medium,60,0.39,4.95,,,,,,,,,,,,,,,,,
truck dealerships,USD,N/A,"1,000","10,000",Medium,41,1.24,7.84,,,,,,,,,,,,,,,,,
mercedes g wagon for sale,USD,N/A,"1,000","10,000",High,92,0.34,3,,,,,,,,,,,,,,,,,
ebay classic cars,USD,N/A,"1,000","10,000",Medium,59,0.17,0.78,,,,,,,,,,,,,,,,,
2010 buick enclave,USD,N/A,"1,000","10,000",Low,21,0.34,1.47,,,,,,,,,,,,,,,,,
mercedes pre owned,USD,N/A,"1,000","10,000",Medium,53,1.41,6.6,,,,,,,,,,,,,,,,,
red jeep wrangler,USD,N/A,"1,000","10,000",Medium,65,1.92,5.02,,,,,,,,,,,,,,,,,
king motors,USD,N/A,"1,000","10,000",Low,7,0.94,3.03,,,,,,,,,,,,,,,,,
tesla roadster for sale,USD,N/A,"1,000","10,000",High,79,0.43,1.55,,,,,,,,,,,,,,,,,
2015 acura mdx,USD,N/A,"1,000","10,000",Low,32,0.5,4.66,,,,,,,,,,,,,,,,,
lexus rx 300,USD,N/A,"1,000","10,000",Low,19,1.26,8.83,,,,,,,,,,,,,,,,,
dodge challenger srt8,USD,N/A,"1,000","10,000",Low,33,0.57,3,,,,,,,,,,,,,,,,,
small cars for sale,USD,N/A,"1,000","10,000",High,100,1.28,6.94,,,,,,,,,,,,,,,,,
gm dealer,USD,N/A,"1,000","10,000",Low,14,0.87,4.01,,,,,,,,,,,,,,,,,
bmw 228i,USD,N/A,"1,000","10,000",Low,14,0.55,5.76,,,,,,,,,,,,,,,,,
private car sales,USD,N/A,"1,000","10,000",High,68,0.75,2.75,,,,,,,,,,,,,,,,,
rolls royce convertible,USD,N/A,"1,000","10,000",High,96,0.82,6.61,,,,,,,,,,,,,,,,,
cobalt car,USD,N/A,"1,000","10,000",Low,5,0.68,3.34,,,,,,,,,,,,,,,,,
honda hrv for sale,USD,N/A,"1,000","10,000",High,70,0.88,8.39,,,,,,,,,,,,,,,,,
international truck dealer,USD,N/A,"1,000","10,000",Low,15,1.06,3.43,,,,,,,,,,,,,,,,,
range rover near me,USD,N/A,"1,000","10,000",Low,31,1.59,7.26,,,,,,,,,,,,,,,,,
wholesale auto,USD,N/A,"1,000","10,000",Low,17,0.74,9.42,,,,,,,,,,,,,,,,,
toyota hilux for sale,USD,N/A,"1,000","10,000",Medium,65,1.18,5.15,,,,,,,,,,,,,,,,,
classic muscle cars for sale,USD,N/A,"1,000","10,000",High,67,0.18,1.37,,,,,,,,,,,,,,,,,
buy here pay here lots,USD,N/A,"1,000","10,000",High,72,1.86,7.42,,,,,,,,,,,,,,,,,
2016 porsche cayenne,USD,N/A,"1,000","10,000",Low,29,0.38,2.56,,,,,,,,,,,,,,,,,
infiniti q60 for sale,USD,N/A,"1,000","10,000",Medium,43,0.37,2.49,,,,,,,,,,,,,,,,,
buick enclave for sale,USD,N/A,"1,000","10,000",High,74,1.45,5.5,,,,,,,,,,,,,,,,,
infiniti ex35,USD,N/A,"1,000","10,000",Low,16,0.4,1.61,,,,,,,,,,,,,,,,,
davis auto sales,USD,N/A,"1,000","10,000",Low,3,0.16,4,,,,,,,,,,,,,,,,,
bmw 135i for sale,USD,N/A,"1,000","10,000",Medium,39,0.3,2.15,,,,,,,,,,,,,,,,,
used rolls royce,USD,N/A,"1,000","10,000",High,100,0.23,1.04,,,,,,,,,,,,,,,,,
2013 cadillac cts,USD,N/A,"1,000","10,000",Low,20,0.34,1.31,,,,,,,,,,,,,,,,,
audi rs4 for sale,USD,N/A,"1,000","10,000",Low,17,0.55,4.29,,,,,,,,,,,,,,,,,
hybrid cars for sale,USD,N/A,"1,000","10,000",High,75,1.15,6.88,,,,,,,,,,,,,,,,,
mclaren dealership,USD,N/A,"1,000","10,000",Low,16,0.58,2.8,,,,,,,,,,,,,,,,,
best new car deals,USD,N/A,"1,000","10,000",High,85,1.8,7,,,,,,,,,,,,,,,,,
lincoln mkz hybrid,USD,N/A,"1,000","10,000",Medium,45,0.81,4.21,,,,,,,,,,,,,,,,,
used toyota camry for sale,USD,N/A,"1,000","10,000",High,84,1.53,5.53,,,,,,,,,,,,,,,,,
lexus pre owned,USD,N/A,"1,000","10,000",Medium,65,2.25,10,,,,,,,,,,,,,,,,,
vaydor g35 for sale,USD,N/A,"1,000","10,000",High,69,0.59,1.94,,,,,,,,,,,,,,,,,
crosstour,USD,N/A,"1,000","10,000",Low,32,0.65,2.03,,,,,,,,,,,,,,,,,
lexus is300 for sale,USD,N/A,"1,000","10,000",Medium,52,0.56,12.08,,,,,,,,,,,,,,,,,
lexus sc,USD,N/A,"1,000","10,000",Low,10,0.34,1.07,,,,,,,,,,,,,,,,,
used gtr,USD,N/A,"1,000","10,000",Medium,38,0.26,1.06,,,,,,,,,,,,,,,,,
exclusive motors,USD,N/A,"1,000","10,000",Low,3,1,7.85,,,,,,,,,,,,,,,,,
2007 mitsubishi eclipse,USD,N/A,"1,000","10,000",Medium,39,0.34,1.47,,,,,,,,,,,,,,,,,
challenger hellcat for sale,USD,N/A,"1,000","10,000",High,69,0.49,2.79,,,,,,,,,,,,,,,,,
porsche 914 for sale,USD,N/A,"1,000","10,000",High,100,0.38,5,,,,,,,,,,,,,,,,,
1970 chevelle for sale,USD,N/A,"1,000","10,000",High,99,0.61,0.96,,,,,,,,,,,,,,,,,
exotic cars for sale,USD,N/A,"1,000","10,000",High,70,0.25,1.77,,,,,,,,,,,,,,,,,
sti for sale,USD,N/A,"1,000","10,000",Low,25,0.4,1.96,,,,,,,,,,,,,,,,,
used gmc yukon,USD,N/A,"1,000","10,000",High,68,0.9,4.5,,,,,,,,,,,,,,,,,
chrysler 300 srt8 for sale,USD,N/A,"1,000","10,000",Medium,56,0.46,3.57,,,,,,,,,,,,,,,,,
ford f100 for sale,USD,N/A,"1,000","10,000",High,100,0.34,3.68,,,,,,,,,,,,,,,,,
acura tl for sale,USD,N/A,"1,000","10,000",Medium,51,0.38,3.18,,,,,,,,,,,,,,,,,
2014 maserati ghibli,USD,N/A,"1,000","10,000",Low,31,0.41,1.54,,,,,,,,,,,,,,,,,
2016 subaru legacy,USD,N/A,"1,000","10,000",Low,21,0.56,4.5,,,,,,,,,,,,,,,,,
2016 bmw m3,USD,N/A,"1,000","10,000",Low,19,0.34,4.75,,,,,,,,,,,,,,,,,
2015 lincoln mkz,USD,N/A,"1,000","10,000",Low,20,0.45,3.2,,,,,,,,,,,,,,,,,
mitsubishi near me,USD,N/A,"1,000","10,000",Low,19,1.65,6.63,,,,,,,,,,,,,,,,,
dodge magnum for sale,USD,N/A,"1,000","10,000",High,74,0.34,1.89,,,,,,,,,,,,,,,,,
millennium auto,USD,N/A,"1,000","10,000",Low,3,1.85,6.32,,,,,,,,,,,,,,,,,
used honda accord for sale,USD,N/A,"1,000","10,000",High,82,1.75,5.72,,,,,,,,,,,,,,,,,
g6 car,USD,N/A,"1,000","10,000",Low,9,0.34,1.31,,,,,,,,,,,,,,,,,
dodge 2500 for sale,USD,N/A,"1,000","10,000",High,71,1,7.61,,,,,,,,,,,,,,,,,
2004 infiniti g35 coupe,USD,N/A,"1,000","10,000",High,93,0.36,1.1,,,,,,,,,,,,,,,,,
2015 toyota prius,USD,N/A,"1,000","10,000",Low,29,0.48,2.43,,,,,,,,,,,,,,,,,
2008 lexus rx 350,USD,N/A,"1,000","10,000",Low,26,0.34,1.09,,,,,,,,,,,,,,,,,
2011 buick enclave,USD,N/A,"1,000","10,000",Low,27,0.35,1.08,,,,,,,,,,,,,,,,,
chrysler concorde,USD,N/A,"1,000","10,000",Low,4,0.6,5.27,,,,,,,,,,,,,,,,,
bmw e46 m3 for sale,USD,N/A,"1,000","10,000",High,98,0.34,1.48,,,,,,,,,,,,,,,,,
porsche 356 for sale,USD,N/A,"1,000","10,000",High,99,0.76,7.01,,,,,,,,,,,,,,,,,
cars for sale near me under 5000,USD,N/A,"1,000","10,000",High,75,0.84,3.01,,,,,,,,,,,,,,,,,
rx8 for sale,USD,N/A,"1,000","10,000",High,98,0.31,1.28,,,,,,,,,,,,,,,,,
autotrader classic cars,USD,N/A,"1,000","10,000",Low,5,0.12,2.23,,,,,,,,,,,,,,,,,
tesla for sale near me,USD,N/A,"1,000","10,000",Medium,43,0.25,0.84,,,,,,,,,,,,,,,,,
used prius for sale,USD,N/A,"1,000","10,000",High,73,1.02,3.93,,,,,,,,,,,,,,,,,
used cars online,USD,N/A,"1,000","10,000",High,86,1.59,7.41,,,,,,,,,,,,,,,,,
acura integra for sale,USD,N/A,"1,000","10,000",High,71,0.34,3.81,,,,,,,,,,,,,,,,,
legacy motors,USD,N/A,"1,000","10,000",Low,10,0.41,1.25,,,,,,,,,,,,,,,,,
2004 buick lesabre,USD,N/A,"1,000","10,000",Low,12,0.29,0.96,,,,,,,,,,,,,,,,,
used acura rdx,USD,N/A,"1,000","10,000",Medium,65,0.77,5,,,,,,,,,,,,,,,,,
2012 dodge durango,USD,N/A,"1,000","10,000",Low,18,0.48,1.49,,,,,,,,,,,,,,,,,
dodge durango srt for sale,USD,N/A,"1,000","10,000",Medium,63,0.59,5,,,,,,,,,,,,,,,,,
r34 gtr for sale,USD,N/A,"1,000","10,000",Medium,60,0.96,3.3,,,,,,,,,,,,,,,,,
2018 mustang gt for sale,USD,N/A,"1,000","10,000",High,73,0.56,2.99,,,,,,,,,,,,,,,,,
2005 pontiac grand prix,USD,N/A,"1,000","10,000",Low,13,0.32,0.57,,,,,,,,,,,,,,,,,
audi tt rs for sale,USD,N/A,"1,000","10,000",Medium,50,0.34,1.85,,,,,,,,,,,,,,,,,
ls6 engine,USD,N/A,"1,000","10,000",High,100,0.28,1,,,,,,,,,,,,,,,,,
used mustang gt,USD,N/A,"1,000","10,000",High,69,0.45,3.91,,,,,,,,,,,,,,,,,
jeep commander for sale,USD,N/A,"1,000","10,000",Medium,65,0.44,3.16,,,,,,,,,,,,,,,,,
lexus 2016,USD,N/A,"1,000","10,000",Low,24,0.8,5.3,,,,,,,,,,,,,,,,,
range rover velar for sale,USD,N/A,"1,000","10,000",Medium,52,0.49,3.48,,,,,,,,,,,,,,,,,
used porsche macan,USD,N/A,"1,000","10,000",Medium,58,0.42,3.67,,,,,,,,,,,,,,,,,
convertibles for sale,USD,N/A,"1,000","10,000",High,90,0.56,2.55,,,,,,,,,,,,,,,,,
dealer ford,USD,N/A,"1,000","10,000",Medium,49,2.2,7.88,,,,,,,,,,,,,,,,,
scion tc for sale,USD,N/A,"1,000","10,000",Medium,55,0.41,1.21,,,,,,,,,,,,,,,,,
pathfinder car,USD,N/A,"1,000","10,000",Low,24,4,7.6,,,,,,,,,,,,,,,,,
e63 amg for sale,USD,N/A,"1,000","10,000",Low,30,0.31,3.14,,,,,,,,,,,,,,,,,
2003 buick lesabre,USD,N/A,"1,000","10,000",Low,8,0.26,0.51,,,,,,,,,,,,,,,,,
mazdaspeed3 for sale,USD,N/A,"1,000","10,000",Medium,38,0.34,1.96,,,,,,,,,,,,,,,,,
335i for sale,USD,N/A,"1,000","10,000",Medium,36,0.34,1.32,,,,,,,,,,,,,,,,,
cars for sale under 3000,USD,N/A,"1,000","10,000",High,100,0.72,2.46,,,,,,,,,,,,,,,,,
ford pinto for sale,USD,N/A,"1,000","10,000",High,93,1.68,6.03,,,,,,,,,,,,,,,,,
range rover dealer near me,USD,N/A,"1,000","10,000",Low,30,2.62,8.75,,,,,,,,,,,,,,,,,
toyota chr for sale,USD,N/A,"1,000","10,000",Medium,63,1.96,6.69,,,,,,,,,,,,,,,,,
2014 lincoln mkz,USD,N/A,"1,000","10,000",Low,22,0.44,2.54,,,,,,,,,,,,,,,,,
2017 buick lacrosse,USD,N/A,"1,000","10,000",Low,25,0.42,2.48,,,,,,,,,,,,,,,,,
used infiniti qx80,USD,N/A,"1,000","10,000",Medium,64,0.81,3.62,,,,,,,,,,,,,,,,,
mercedes cls 550,USD,N/A,"1,000","10,000",Low,32,0.58,4.01,,,,,,,,,,,,,,,,,
chevy bolt for sale,USD,N/A,"1,000","10,000",High,84,0.94,3.73,,,,,,,,,,,,,,,,,
bmw 2013,USD,N/A,"1,000","10,000",Low,13,0.34,3.05,,,,,,,,,,,,,,,,,
premium motors,USD,N/A,"1,000","10,000",Low,4,1.28,3.73,,,,,,,,,,,,,,,,,
opel gt for sale,USD,N/A,"1,000","10,000",High,93,0.58,3.66,,,,,,,,,,,,,,,,,
2016 buick lacrosse,USD,N/A,"1,000","10,000",Low,24,0.41,2.04,,,,,,,,,,,,,,,,,
pontiac solstice for sale,USD,N/A,"1,000","10,000",Medium,66,0.28,0.57,,,,,,,,,,,,,,,,,
used subaru impreza,USD,N/A,"1,000","10,000",Medium,63,0.66,4.8,,,,,,,,,,,,,,,,,
audi dealerships near me,USD,N/A,"1,000","10,000",Low,31,2.5,10.4,,,,,,,,,,,,,,,,,
mazda rotary engine,USD,N/A,"1,000","10,000",High,80,1.33,8.4,,,,,,,,,,,,,,,,,
used ford trucks,USD,N/A,"1,000","10,000",High,69,1.46,5,,,,,,,,,,,,,,,,,
cadillac xlr for sale,USD,N/A,"1,000","10,000",High,97,0.34,2.06,,,,,,,,,,,,,,,,,
used aston martin,USD,N/A,"1,000","10,000",High,72,0.28,1.18,,,,,,,,,,,,,,,,,
vw thing for sale,USD,N/A,"1,000","10,000",High,98,0.55,5.4,,,,,,,,,,,,,,,,,
buy here pay here car dealerships,USD,N/A,"1,000","10,000",High,72,1.72,7.09,,,,,,,,,,,,,,,,,
lexus gx 460 for sale,USD,N/A,"1,000","10,000",High,68,0.75,6.6,,,,,,,,,,,,,,,,,
jeep truck for sale,USD,N/A,"1,000","10,000",High,100,0.65,3.84,,,,,,,,,,,,,,,,,
yellow jeep wrangler,USD,N/A,"1,000","10,000",High,67,1.78,5.29,,,,,,,,,,,,,,,,,
old jeeps for sale,USD,N/A,"1,000","10,000",High,100,0.44,4.32,,,,,,,,,,,,,,,,,
range rover dealer,USD,N/A,"1,000","10,000",Medium,37,1.42,7.95,,,,,,,,,,,,,,,,,
buy used cars near me,USD,N/A,"1,000","10,000",High,85,1.96,7.66,,,,,,,,,,,,,,,,,
used challenger,USD,N/A,"1,000","10,000",High,75,0.82,4.6,,,,,,,,,,,,,,,,,
e92 m3 for sale,USD,N/A,"1,000","10,000",Low,19,0.29,1.24,,,,,,,,,,,,,,,,,
craigslist cars by owner,USD,N/A,"1,000","10,000",Low,8,0.5,2.63,,,,,,,,,,,,,,,,,
joe's auto sales,USD,N/A,"1,000","10,000",Low,22,1.41,15,,,,,,,,,,,,,,,,,
cavalier car,USD,N/A,"1,000","10,000",Low,3,0.35,2.86,,,,,,,,,,,,,,,,,
2006 chevy trailblazer,USD,N/A,"1,000","10,000",Low,18,0.34,5,,,,,,,,,,,,,,,,,
2015 subaru legacy,USD,N/A,"1,000","10,000",Low,19,0.48,4.4,,,,,,,,,,,,,,,,,
cadillac cts for sale,USD,N/A,"1,000","10,000",High,67,0.76,4.44,,,,,,,,,,,,,,,,,
camaro for sale near me,USD,N/A,"1,000","10,000",Medium,58,0.74,3.65,,,,,,,,,,,,,,,,,
ford fiesta for sale,USD,N/A,"1,000","10,000",Medium,62,0.48,3.87,,,,,,,,,,,,,,,,,
2009 lexus rx 350,USD,N/A,"1,000","10,000",Low,19,0.34,1.2,,,,,,,,,,,,,,,,,
champion motors,USD,N/A,"1,000","10,000",Low,4,0.7,3.06,,,,,,,,,,,,,,,,,
laferrari for sale,USD,N/A,"1,000","10,000",Medium,63,0.34,3.18,,,,,,,,,,,,,,,,,
nearest ford dealership,USD,N/A,"1,000","10,000",Medium,51,2.94,10,,,,,,,,,,,,,,,,,
camry car,USD,N/A,"1,000","10,000",Low,30,3.12,6.98,,,,,,,,,,,,,,,,,
luxury cars for sale,USD,N/A,"1,000","10,000",High,75,2.29,9.75,,,,,,,,,,,,,,,,,
used honda crv for sale,USD,N/A,"1,000","10,000",High,82,1.85,5.55,,,,,,,,,,,,,,,,,
5 star ford,USD,N/A,"1,000","10,000",Low,18,0.73,3.36,,,,,,,,,,,,,,,,,
civic si for sale,USD,N/A,"1,000","10,000",Medium,43,0.4,4.37,,,,,,,,,,,,,,,,,
mk4 supra for sale,USD,N/A,"1,000","10,000",High,76,1.21,3.7,,,,,,,,,,,,,,,,,
chevy spark for sale,USD,N/A,"1,000","10,000",High,69,0.8,4,,,,,,,,,,,,,,,,,
2013 buick lacrosse,USD,N/A,"1,000","10,000",Low,18,0.26,0.97,,,,,,,,,,,,,,,,,
nissan leaf for sale,USD,N/A,"1,000","10,000",High,89,0.8,6,,,,,,,,,,,,,,,,,
select motors,USD,N/A,"1,000","10,000",Low,5,0.52,2.63,,,,,,,,,,,,,,,,,
1969 mustang for sale,USD,N/A,"1,000","10,000",High,99,0.5,1.72,,,,,,,,,,,,,,,,,
tesla cars for sale,USD,N/A,"1,000","10,000",High,99,0.33,1.87,,,,,,,,,,,,,,,,,
honda civic hatchback for sale,USD,N/A,"1,000","10,000",High,98,0.64,6.88,,,,,,,,,,,,,,,,,
chevy 1500 for sale,USD,N/A,"1,000","10,000",Medium,61,0.9,6,,,,,,,,,,,,,,,,,
vern eide,USD,N/A,"1,000","10,000",Low,2,0.98,5.21,,,,,,,,,,,,,,,,,
ford falcon for sale,USD,N/A,"1,000","10,000",High,100,0.51,4,,,,,,,,,,,,,,,,,
corolla car,USD,N/A,"1,000","10,000",Low,26,4,10,,,,,,,,,,,,,,,,,
car sites,USD,N/A,"1,000","10,000",High,73,0.7,2.61,,,,,,,,,,,,,,,,,
corvette c8 mid engine,USD,N/A,"1,000","10,000",High,76,0.51,1.64,,,,,,,,,,,,,,,,,
old rolls royce,USD,N/A,"1,000","10,000",High,95,0.72,5.75,,,,,,,,,,,,,,,,,
dealers choice,USD,N/A,"1,000","10,000",Low,1,0.72,3.16,,,,,,,,,,,,,,,,,
chrysler sebring convertible,USD,N/A,"1,000","10,000",Low,23,0.47,1.73,,,,,,,,,,,,,,,,,
used mini cooper for sale,USD,N/A,"1,000","10,000",High,99,0.66,3.76,,,,,,,,,,,,,,,,,
bmw convertible for sale,USD,N/A,"1,000","10,000",Medium,65,0.42,2.86,,,,,,,,,,,,,,,,,
porsche 928 for sale,USD,N/A,"1,000","10,000",High,100,0.24,0.78,,,,,,,,,,,,,,,,,
bmw z3 for sale,USD,N/A,"1,000","10,000",High,89,0.23,1.18,,,,,,,,,,,,,,,,,
chrysler jeep dodge ram,USD,N/A,"1,000","10,000",Low,18,1.44,9,,,,,,,,,,,,,,,,,
2012 lincoln mkz,USD,N/A,"1,000","10,000",Low,14,0.34,2.8,,,,,,,,,,,,,,,,,
rally cars for sale,USD,N/A,"1,000","10,000",High,73,1.11,3.26,,,,,,,,,,,,,,,,,
roush mustang for sale,USD,N/A,"1,000","10,000",High,100,0.48,3,,,,,,,,,,,,,,,,,
car corner,USD,N/A,"1,000","10,000",Low,5,1.34,7,,,,,,,,,,,,,,,,,
electric car motor,USD,N/A,"1,000","10,000",High,100,0.89,3.53,,,,,,,,,,,,,,,,,
jeep wrangler rubicon for sale,USD,N/A,"1,000","10,000",High,95,1.32,11.2,,,,,,,,,,,,,,,,,
range rover sport 2015,USD,N/A,"1,000","10,000",Medium,63,0.46,3.09,,,,,,,,,,,,,,,,,
cadillac brougham,USD,N/A,"1,000","10,000",High,83,0.45,7.31,,,,,,,,,,,,,,,,,
used volvo xc40,USD,N/A,"1,000","10,000",Medium,55,0.52,7.68,,,,,,,,,,,,,,,,,
bad credit car lots,USD,N/A,"1,000","10,000",High,84,3.68,20.54,,,,,,,,,,,,,,,,,
infiniti g35 coupe for sale,USD,N/A,"1,000","10,000",High,89,0.34,1.5,,,,,,,,,,,,,,,,,
tesla used cars,USD,N/A,"1,000","10,000",Medium,35,0.52,3.17,,,,,,,,,,,,,,,,,
mini cooper dealer near me,USD,N/A,"1,000","10,000",Low,28,1.76,7.98,,,,,,,,,,,,,,,,,
best way to sell a car,USD,N/A,"1,000","10,000",Medium,64,1.78,9.89,,,,,,,,,,,,,,,,,
1965 mustang for sale,USD,N/A,"1,000","10,000",High,100,0.48,1.62,,,,,,,,,,,,,,,,,
honda cars for sale,USD,N/A,"1,000","10,000",High,95,0.91,3.85,,,,,,,,,,,,,,,,,
cargurus used,USD,N/A,"1,000","10,000",Low,28,1.01,6.84,,,,,,,,,,,,,,,,,
bmw 328xi,USD,N/A,"1,000","10,000",Low,16,0.45,3.36,,,,,,,,,,,,,,,,,
nissan convertible,USD,N/A,"1,000","10,000",Low,26,0.6,2.44,,,,,,,,,,,,,,,,,
infiniti q40,USD,N/A,"1,000","10,000",Low,11,0.87,3.24,,,,,,,,,,,,,,,,,
2014 mustang gt for sale,USD,N/A,"1,000","10,000",High,68,0.38,1.88,,,,,,,,,,,,,,,,,
volvo convertible,USD,N/A,"1,000","10,000",Low,29,0.43,2.55,,,,,,,,,,,,,,,,,
alm cars,USD,N/A,"1,000","10,000",Low,20,0.51,1.88,,,,,,,,,,,,,,,,,
unique auto,USD,N/A,"1,000","10,000",Low,3,0.88,5.51,,,,,,,,,,,,,,,,,
mitsubishi lancer for sale,USD,N/A,"1,000","10,000",High,84,0.35,1.2,,,,,,,,,,,,,,,,,
subaru brz used,USD,N/A,"1,000","10,000",Medium,46,0.34,3.5,,,,,,,,,,,,,,,,,
2017 toyota camry se,USD,N/A,"1,000","10,000",Low,31,0.73,5,,,,,,,,,,,,,,,,,
2016 cadillac srx,USD,N/A,"1,000","10,000",Low,33,0.51,2.4,,,,,,,,,,,,,,,,,
chrysler 300m,USD,N/A,"1,000","10,000",Low,12,0.57,2.85,,,,,,,,,,,,,,,,,
chevrolet camaro for sale,USD,N/A,"1,000","10,000",High,89,0.88,4.02,,,,,,,,,,,,,,,,,
used mercedes benz for sale,USD,N/A,"1,000","10,000",High,83,1.12,5.3,,,,,,,,,,,,,,,,,
