Keyword,Currency,Avg. monthly searches,Min search volume,Max search volume,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Ad impression share,Organic impression share,Organic average position,In account?,In plan?,Searches: Dec 2018,Searches: Jan 2019,Searches: Feb 2019,Searches: Mar 2019,Searches: Apr 2019,Searches: May 2019,Searches: Jun 2019,Searches: Jul 2019,Searches: Aug 2019,Searches: Sep 2019,Searches: Oct 2019,Searches: Nov 2019
nair matrimony brides,USD,N/A,10,100,Medium,50,,,,,,,,,,,,,,,,,,,
free dating websites that work,USD,N/A,10,100,High,68,1.08,2.79,,,,,,,,,,,,,,,,,
sttm vadavalli,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
garhwali rajput,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
senior women looking for men,USD,N/A,10,100,Medium,55,0.76,1.62,,,,,,,,,,,,,,,,,
multiracial dating sites,USD,N/A,10,100,High,84,1.92,4.76,,,,,,,,,,,,,,,,,
interracial couples meet,USD,N/A,10,100,Medium,42,0.4,2.36,,,,,,,,,,,,,,,,,
mixed race dating website,USD,N/A,10,100,High,87,1.8,3.65,,,,,,,,,,,,,,,,,
christian dating cdff,USD,N/A,10,100,Low,27,2.25,3.61,,,,,,,,,,,,,,,,,
nair matrimony grooms,USD,N/A,10,100,Medium,64,,,,,,,,,,,,,,,,,,,
completely free dating for over 50s,USD,N/A,10,100,Low,21,,,,,,,,,,,,,,,,,,,
101 free christian dating,USD,N/A,10,100,Medium,46,2.25,3.83,,,,,,,,,,,,,,,,,
meet dutch singles,USD,N/A,10,100,High,69,1.1,3.41,,,,,,,,,,,,,,,,,
suprabhat matrimony,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
black meets white dating site,USD,N/A,10,100,High,100,1.24,3.16,,,,,,,,,,,,,,,,,
interracial dating central dating,USD,N/A,10,100,Low,19,0.8,1.48,,,,,,,,,,,,,,,,,
jeevansathi search bride,USD,N/A,10,100,Low,26,,,,,,,,,,,,,,,,,,,
yahoo chat singles,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
urban speed dating,USD,N/A,10,100,Low,6,,,,,,,,,,,,,,,,,,,
speed dating 101,USD,N/A,10,100,Low,5,,,,,,,,,,,,,,,,,,,
singleparentmeet sign up,USD,N/A,10,100,Low,29,,,,,,,,,,,,,,,,,,,
monikamatrimony,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
online dating interracial relationships,USD,N/A,10,100,Medium,62,1.38,5.57,,,,,,,,,,,,,,,,,
mathrubhumi matrimonial,USD,N/A,10,100,Low,29,,,,,,,,,,,,,,,,,,,
best partner matrimony,USD,N/A,10,100,Low,14,,,,,,,,,,,,,,,,,,,
eharmony interracial dating,USD,N/A,10,100,Medium,50,2.38,6.5,,,,,,,,,,,,,,,,,
male seeking women,USD,N/A,10,100,Medium,35,0.69,2.21,,,,,,,,,,,,,,,,,
yadav matrimony brides,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
sourashtra matrimony palkar,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
girlsdateforfree mobile,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
mixed couples dating,USD,N/A,10,100,Medium,53,1.18,5.7,,,,,,,,,,,,,,,,,
free senior dating sites no fees,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
speed dating 20 guys,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
pulaya matrimony,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
foreign women looking for american men,USD,N/A,10,100,Medium,66,1.87,5.74,,,,,,,,,,,,,,,,,
black women and interracial dating,USD,N/A,10,100,Low,12,,,,,,,,,,,,,,,,,,,
men seeking plus size women,USD,N/A,10,100,Medium,45,0.81,2.8,,,,,,,,,,,,,,,,,
russian women looking for husbands,USD,N/A,10,100,Medium,42,0.52,4.78,,,,,,,,,,,,,,,,,
telugu matrimony kapu,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
telugu dating websites,USD,N/A,10,100,Medium,64,1.06,2.09,,,,,,,,,,,,,,,,,
interracial dating search,USD,N/A,10,100,Medium,55,0.37,1.43,,,,,,,,,,,,,,,,,
speed dating for 20s,USD,N/A,10,100,Low,4,,,,,,,,,,,,,,,,,,,
hiv positive brides,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
old woman seeking young man facebook,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
craigslist girl looking for man,USD,N/A,10,100,Low,29,,,,,,,,,,,,,,,,,,,
free japanese dating website,USD,N/A,10,100,High,100,3.84,9.47,,,,,,,,,,,,,,,,,
muzmatch sign in,USD,N/A,10,100,Low,29,1.29,1.8,,,,,,,,,,,,,,,,,
vanniyar matrimony brides,USD,N/A,10,100,Low,21,,,,,,,,,,,,,,,,,,,
sindhi marriage bureau,USD,N/A,10,100,Low,24,,,,,,,,,,,,,,,,,,,
mustang speed dating,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
garhwali brahmin,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
completely free hookup sites no subscription,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
vaishya vani matrimony,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
speedla dating,USD,N/A,10,100,Low,10,,,,,,,,,,,,,,,,,,,
chavara matrimony teachers,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
friend speed dating near me,USD,N/A,10,100,Low,14,,,,,,,,,,,,,,,,,,,
pre speed dating,USD,N/A,10,100,Low,8,,,,,,,,,,,,,,,,,,,
nattu gounder,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
divorcee matrimony search,USD,N/A,10,100,Low,7,,,,,,,,,,,,,,,,,,,
filipino women looking for men,USD,N/A,10,100,High,73,1.36,4.96,,,,,,,,,,,,,,,,,
group dating events,USD,N/A,10,100,Medium,41,0.83,1.48,,,,,,,,,,,,,,,,,
speed dating chat,USD,N/A,10,100,Medium,50,0.68,1.58,,,,,,,,,,,,,,,,,
telugu matrimony free search,USD,N/A,10,100,Low,14,,,,,,,,,,,,,,,,,,,
speed dating 18,USD,N/A,10,100,Low,7,,,,,,,,,,,,,,,,,,,
meet hot singles online free,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
my cheeky date speed dating,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
chinese women seeking men,USD,N/A,10,100,Medium,55,1.4,4.37,,,,,,,,,,,,,,,,,
desi speed dating,USD,N/A,10,100,Low,7,,,,,,,,,,,,,,,,,,,
upcoming speed dating events,USD,N/A,10,100,Low,10,,,,,,,,,,,,,,,,,,,
divorced women looking for men,USD,N/A,10,100,Medium,36,,,,,,,,,,,,,,,,,,,
100 free social networking dating sites,USD,N/A,10,100,Medium,41,,,,,,,,,,,,,,,,,,,
jangid matrimony,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
free dating without payment,USD,N/A,10,100,High,100,2.14,3.4,,,,,,,,,,,,,,,,,
halba marriage,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
interracial dating black woman white man,USD,N/A,10,100,Low,29,0.35,0.75,,,,,,,,,,,,,,,,,
40 plus brahmin matrimony,USD,N/A,10,100,Low,14,,,,,,,,,,,,,,,,,,,
classified ads women looking for men,USD,N/A,10,100,Medium,40,,,,,,,,,,,,,,,,,,,
shaadi rishta free,USD,N/A,10,100,Low,29,,,,,,,,,,,,,,,,,,,
free genuine dating sites,USD,N/A,10,100,High,73,1.06,2.42,,,,,,,,,,,,,,,,,
women looking for men classified ads,USD,N/A,10,100,Low,23,,,,,,,,,,,,,,,,,,,
fast dating near me,USD,N/A,10,100,High,89,0.8,2.68,,,,,,,,,,,,,,,,,
speed dating for 40 plus,USD,N/A,10,100,Low,26,,,,,,,,,,,,,,,,,,,
speed dating 40 50,USD,N/A,10,100,Medium,56,0.79,4.03,,,,,,,,,,,,,,,,,
speed dating online free,USD,N/A,10,100,Medium,60,1.15,2.5,,,,,,,,,,,,,,,,,
8 minute speed dating,USD,N/A,10,100,Low,23,0.4,1.1,,,,,,,,,,,,,,,,,
older women seeking older men,USD,N/A,10,100,Medium,43,0.94,2.19,,,,,,,,,,,,,,,,,
rich men seeking women,USD,N/A,10,100,Medium,57,0.61,2.58,,,,,,,,,,,,,,,,,
woman looking for young man,USD,N/A,10,100,High,69,0.86,1.94,,,,,,,,,,,,,,,,,
namdev matrimony,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
vishwakarma matrimony brides,USD,N/A,10,100,Low,24,,,,,,,,,,,,,,,,,,,
speed dating over 55,USD,N/A,10,100,Medium,57,0.71,2.51,,,,,,,,,,,,,,,,,
international interracial dating,USD,N/A,10,100,High,73,0.48,4.44,,,,,,,,,,,,,,,,,
speed dating events in my area,USD,N/A,10,100,Low,16,,,,,,,,,,,,,,,,,,,
kurinji matrimony,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
free singles chat avenue,USD,N/A,10,100,Low,11,,,,,,,,,,,,,,,,,,,
second marriage telugu,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
hans matrimony,USD,N/A,10,100,Low,7,,,,,,,,,,,,,,,,,,,
pawar matrimony,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
kannada matrimony gowda,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
women seeking for men near me,USD,N/A,10,100,Medium,63,0.8,1.39,,,,,,,,,,,,,,,,,
tamil second marriage grooms,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
local dating events,USD,N/A,10,100,Medium,63,1.63,3.99,,,,,,,,,,,,,,,,,
best free online dating sites 2018,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
navri mile navryala profile,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
japanese women seeking men,USD,N/A,10,100,Medium,34,0.99,3.74,,,,,,,,,,,,,,,,,
south asian speed dating,USD,N/A,10,100,Low,33,1.5,2.23,,,,,,,,,,,,,,,,,
men seeking women sites,USD,N/A,10,100,Medium,51,0.8,2.8,,,,,,,,,,,,,,,,,
sensory speed dating,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
yaacov deyo,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
latinas looking for american husbands,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
rich white women looking for black men,USD,N/A,10,100,High,68,0.41,1.52,,,,,,,,,,,,,,,,,
interfriendship dating site,USD,N/A,10,100,Medium,60,1.35,2.19,,,,,,,,,,,,,,,,,
sivamatrimony,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
woman seeking man for pregnancy,USD,N/A,10,100,Low,32,,,,,,,,,,,,,,,,,,,
senior women seeking men,USD,N/A,10,100,Medium,44,0.86,1.93,,,,,,,,,,,,,,,,,
matrimony id search,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
guy seeking girl craigslist,USD,N/A,10,100,Low,11,,,,,,,,,,,,,,,,,,,
96 kuli maratha divorcee brides,USD,N/A,10,100,Low,2,,,,,,,,,,,,,,,,,,,
free dating without registration,USD,N/A,10,100,High,75,0.55,1.85,,,,,,,,,,,,,,,,,
swirl dating website,USD,N/A,10,100,Medium,53,0.2,3.75,,,,,,,,,,,,,,,,,
speed dating nights near me,USD,N/A,10,100,Low,17,,,,,,,,,,,,,,,,,,,
speed dating near me over 30,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
chavara matrimony profile search,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
telugu matrimony reddy grooms,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
40 plus brides,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
dating events today,USD,N/A,10,100,Low,11,,,,,,,,,,,,,,,,,,,
black white interracial dating site,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
speed dating places,USD,N/A,10,100,Medium,36,0.55,4.17,,,,,,,,,,,,,,,,,
muzmatch online,USD,N/A,10,100,Low,17,,,,,,,,,,,,,,,,,,,
mexican women looking for men,USD,N/A,10,100,High,74,1.32,3.16,,,,,,,,,,,,,,,,,
japanese women seeking american men,USD,N/A,10,100,High,77,1.81,6.4,,,,,,,,,,,,,,,,,
interracial singles dating sites,USD,N/A,10,100,Medium,33,1.4,3.96,,,,,,,,,,,,,,,,,
skn matrimony,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
interracial dating free without charge,USD,N/A,10,100,High,79,0.99,2.45,,,,,,,,,,,,,,,,,
meet single girl for free,USD,N/A,10,100,High,67,1.23,1.85,,,,,,,,,,,,,,,,,
vanjari brides,USD,N/A,10,100,Low,14,,,,,,,,,,,,,,,,,,,
interracial dating is bad,USD,N/A,10,100,Low,2,,,,,,,,,,,,,,,,,,,
himachalirishta,USD,N/A,10,100,Low,7,,,,,,,,,,,,,,,,,,,
mixed couple dating website,USD,N/A,10,100,High,92,1.69,5.32,,,,,,,,,,,,,,,,,
interracial dating events,USD,N/A,10,100,Medium,42,0.45,1.99,,,,,,,,,,,,,,,,,
dating website for interracial couples,USD,N/A,10,100,Medium,57,0.94,3.53,,,,,,,,,,,,,,,,,
man seeking woman for marriage,USD,N/A,10,100,Medium,34,0.69,1.36,,,,,,,,,,,,,,,,,
women seeking men online,USD,N/A,10,100,Medium,66,0.48,2,,,,,,,,,,,,,,,,,
gay dating events,USD,N/A,10,100,Low,7,,,,,,,,,,,,,,,,,,,
humad jain matrimony,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
best speed dating,USD,N/A,10,100,Low,11,,,,,,,,,,,,,,,,,,,
jeevansathi divorcee brides,USD,N/A,10,100,Low,25,,,,,,,,,,,,,,,,,,,
interracial dating sites 2018,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
late marriage matrimony,USD,N/A,10,100,Low,29,,,,,,,,,,,,,,,,,,,
swirl life dating,USD,N/A,10,100,Low,16,0.2,0.73,,,,,,,,,,,,,,,,,
women looking to meet men,USD,N/A,10,100,Medium,63,0.79,1.49,,,,,,,,,,,,,,,,,
free online dating sites in the world,USD,N/A,10,100,Medium,66,1.75,3.48,,,,,,,,,,,,,,,,,
craigslist personals men seeking women,USD,N/A,10,100,Medium,38,0.22,0.46,,,,,,,,,,,,,,,,,
amoris matrimony,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
angelreturn free dating site,USD,N/A,10,100,Low,29,,,,,,,,,,,,,,,,,,,
iheartradio speed dating,USD,N/A,10,100,Low,3,,,,,,,,,,,,,,,,,,,
blind dating 10 guys,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
orchid matrimony,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
tamil shaadi matrimony,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
nadar matrimony grooms,USD,N/A,10,100,Low,29,,,,,,,,,,,,,,,,,,,
speed dating night,USD,N/A,10,100,Low,11,,,,,,,,,,,,,,,,,,,
interracial dating club,USD,N/A,10,100,Medium,33,0.42,2.55,,,,,,,,,,,,,,,,,
free whatsapp matrimony,USD,N/A,10,100,Medium,43,,,,,,,,,,,,,,,,,,,
seeking rich man,USD,N/A,10,100,Medium,59,0.48,1.62,,,,,,,,,,,,,,,,,
interracial dating site for black and white singles,USD,N/A,10,100,High,90,0.76,3.23,,,,,,,,,,,,,,,,,
meet russian singles free,USD,N/A,10,100,Low,14,,,,,,,,,,,,,,,,,,,
maratha marriage grooms,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
craigslist guy seeking girl,USD,N/A,10,100,Low,10,,,,,,,,,,,,,,,,,,,
inland empire singles events,USD,N/A,10,100,Low,33,,,,,,,,,,,,,,,,,,,
real women looking for men,USD,N/A,10,100,High,67,0.56,1.27,,,,,,,,,,,,,,,,,
speed dating age groups,USD,N/A,10,100,Low,7,,,,,,,,,,,,,,,,,,,
finally free dating site,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
women seeking asian men,USD,N/A,10,100,Medium,45,,,,,,,,,,,,,,,,,,,
blackwhitemates,USD,N/A,10,100,Low,21,,,,,,,,,,,,,,,,,,,
mayyam matrimony,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
interracial dating in korea,USD,N/A,10,100,Low,12,,,,,,,,,,,,,,,,,,,
multicultural dating,USD,N/A,10,100,Medium,34,0.76,3.34,,,,,,,,,,,,,,,,,
imarriages matrimony,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
mingle2 online,USD,N/A,10,100,High,71,,,,,,,,,,,,,,,,,,,
speed dating for over 50 near me,USD,N/A,10,100,High,89,1.74,4.33,,,,,,,,,,,,,,,,,
2redbeans speed dating,USD,N/A,10,100,Medium,58,1.37,3.99,,,,,,,,,,,,,,,,,
speedny,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
white women interracial dating,USD,N/A,10,100,Low,8,,,,,,,,,,,,,,,,,,,
rich women looking for black men,USD,N/A,10,100,Low,24,0.26,1.42,,,,,,,,,,,,,,,,,
conscious speed dating,USD,N/A,10,100,Low,24,,,,,,,,,,,,,,,,,,,
online interracial dating,USD,N/A,10,100,Medium,46,0.94,4.55,,,,,,,,,,,,,,,,,
best free dating websites 2018,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
women seeking men treasure coast,USD,N/A,10,100,Low,6,,,,,,,,,,,,,,,,,,,
connecting singles dating site free,USD,N/A,10,100,High,91,1.37,2.66,,,,,,,,,,,,,,,,,
divorced women seeking men,USD,N/A,10,100,Medium,44,,,,,,,,,,,,,,,,,,,
naalayabandham,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
match dating events,USD,N/A,10,100,Medium,40,1.47,6.25,,,,,,,,,,,,,,,,,
local speed dating events,USD,N/A,10,100,Medium,34,0.7,3.3,,,,,,,,,,,,,,,,,
black interracial dating,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
kalyanamalai matrimony search,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
adventist dating site 100 free,USD,N/A,10,100,High,98,0.79,1.9,,,,,,,,,,,,,,,,,
fitness speed dating,USD,N/A,10,100,Low,22,2.34,71.2,,,,,,,,,,,,,,,,,
best gay interracial dating sites,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
a woman looking for a man,USD,N/A,10,100,Medium,53,0.57,1.62,,,,,,,,,,,,,,,,,
widow seeking man,USD,N/A,10,100,Medium,54,,,,,,,,,,,,,,,,,,,
best interracial dating websites,USD,N/A,10,100,High,74,1.44,3.44,,,,,,,,,,,,,,,,,
bharat matrimony search by caste,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
iyer matrimony grooms,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
ebony women looking for white men,USD,N/A,10,100,High,71,0.63,0.89,,,,,,,,,,,,,,,,,
thevar matrimony brides,USD,N/A,10,100,Medium,43,,,,,,,,,,,,,,,,,,,
speed dating for gay guys,USD,N/A,10,100,Low,11,,,,,,,,,,,,,,,,,,,
cityswoon speed dating,USD,N/A,10,100,Low,14,,,,,,,,,,,,,,,,,,,
eharmony free weekend 2018,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
vasavi seva matrimony,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
totally free swedish dating sites,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
chaitanya knanaya matrimonial,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
speed dating in the dark,USD,N/A,10,100,Low,7,,,,,,,,,,,,,,,,,,,
single white women looking for black men,USD,N/A,10,100,Medium,61,0.57,1.55,,,,,,,,,,,,,,,,,
single woman seeking single man,USD,N/A,10,100,Medium,60,0.9,2.38,,,,,,,,,,,,,,,,,
brahmin matrimony search,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
old lady seeking younger man,USD,N/A,10,100,High,100,0.61,1.34,,,,,,,,,,,,,,,,,
man looking for woman to marry,USD,N/A,10,100,Medium,46,,,,,,,,,,,,,,,,,,,
anand maratha matrimony,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
100 free black and white dating site,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
desperate women looking for men,USD,N/A,10,100,Medium,50,,,,,,,,,,,,,,,,,,,
interracial gay personals,USD,N/A,10,100,Medium,51,0.88,3.06,,,,,,,,,,,,,,,,,
flirtbox dating site,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
gay speed,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
w seeking m craigslist,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
free online community dating site,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
find speed dating events,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
interracial marriage site,USD,N/A,10,100,Medium,57,0.98,3.01,,,,,,,,,,,,,,,,,
box speed dating,USD,N/A,10,100,Low,2,,,,,,,,,,,,,,,,,,,
real women seeking men,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
teen interracial relationships,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
mature women looking for mature men,USD,N/A,10,100,Medium,65,0.49,1.92,,,,,,,,,,,,,,,,,
interracial dating tinder,USD,N/A,10,100,Low,11,,,,,,,,,,,,,,,,,,,
men looking for women ads,USD,N/A,10,100,Low,21,,,,,,,,,,,,,,,,,,,
top interracial dating sites 2018,USD,N/A,10,100,Medium,51,1.34,3.52,,,,,,,,,,,,,,,,,
asanjokutch matrimonials,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
tumcha aamcha jamla matrimony site,USD,N/A,10,100,Low,29,,,,,,,,,,,,,,,,,,,
interracial match maker,USD,N/A,10,100,Low,19,,,,,,,,,,,,,,,,,,,
eharmony free communication weekend 2018,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
adult speed dating,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
dating free chat online,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
thai women looking for men,USD,N/A,10,100,Medium,60,2.4,7.74,,,,,,,,,,,,,,,,,
friday night singles events,USD,N/A,10,100,Medium,43,1.7,3.47,,,,,,,,,,,,,,,,,
nair matrimony search,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
silent speed dating,USD,N/A,10,100,Low,10,,,,,,,,,,,,,,,,,,,
speed dating for 50 and over,USD,N/A,10,100,High,81,1.6,3.11,,,,,,,,,,,,,,,,,
group speed dating,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
top interracial,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
lingayath matrimony kannada,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
free soulmate sites,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
interracial dating meet,USD,N/A,10,100,High,97,1,2.07,,,,,,,,,,,,,,,,,
best free interracial dating sites,USD,N/A,10,100,High,78,1.19,3.09,,,,,,,,,,,,,,,,,
abp weddings marathi,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
women seeking men for friendship,USD,N/A,10,100,Medium,50,,,,,,,,,,,,,,,,,,,
top free dating site 2018,USD,N/A,10,100,Medium,57,,,,,,,,,,,,,,,,,,,
vivah mandal,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
free classified women seeking men,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
foreign man looking for marriage,USD,N/A,10,100,High,71,0.65,2.95,,,,,,,,,,,,,,,,,
sreekanteswara matrimony,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
student speed dating,USD,N/A,10,100,Low,3,,,,,,,,,,,,,,,,,,,
free chat dating sites no sign up,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
the best interracial dating site,USD,N/A,10,100,High,85,1.74,4.32,,,,,,,,,,,,,,,,,
kokilam matrimony,USD,N/A,10,100,Low,14,,,,,,,,,,,,,,,,,,,
20 v 1 speed dating,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
single events on long island tonight,USD,N/A,10,100,Medium,40,0.47,2,,,,,,,,,,,,,,,,,
cougar speed dating near me,USD,N/A,10,100,Low,14,,,,,,,,,,,,,,,,,,,
speed dating tomorrow,USD,N/A,10,100,Low,11,,,,,,,,,,,,,,,,,,,
international interracial dating sites,USD,N/A,10,100,High,93,1,4.73,,,,,,,,,,,,,,,,,
interracial dating on the rise,USD,N/A,10,100,Low,10,,,,,,,,,,,,,,,,,,,
euttaranchal byoh,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
tinder speed dating,USD,N/A,10,100,Low,20,,,,,,,,,,,,,,,,,,,
siva matrimony,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
speed dating venues,USD,N/A,10,100,Low,16,,,,,,,,,,,,,,,,,,,
flirty9 sign in,USD,N/A,10,100,Medium,38,,,,,,,,,,,,,,,,,,,
i am a single woman looking for a man,USD,N/A,10,100,Medium,54,0.79,1.5,,,,,,,,,,,,,,,,,
lesbian speed,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
interracial chat sites,USD,N/A,10,100,Medium,61,0.36,5.53,,,,,,,,,,,,,,,,,
eenadu pellipandiri second marriages,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
sozhiya vellalar sangam,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
indian women seeking white men,USD,N/A,10,100,Medium,45,,,,,,,,,,,,,,,,,,,
mature speed dating,USD,N/A,10,100,Medium,43,,,,,,,,,,,,,,,,,,,
bollywood speed dating,USD,N/A,10,100,Low,5,1.19,2.75,,,,,,,,,,,,,,,,,
mexican women seeking american men,USD,N/A,10,100,High,69,0.92,3.1,,,,,,,,,,,,,,,,,
good interracial dating sites,USD,N/A,10,100,Medium,65,1.83,3.09,,,,,,,,,,,,,,,,,
meetville subscription for free,USD,N/A,10,100,Low,33,,,,,,,,,,,,,,,,,,,
abp wedding marathi,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
lingayat matrimony brides,USD,N/A,10,100,Low,29,,,,,,,,,,,,,,,,,,,
christian senior dating free,USD,N/A,10,100,High,94,1.25,4.56,,,,,,,,,,,,,,,,,
biracial singles,USD,N/A,10,100,High,70,0.85,3.02,,,,,,,,,,,,,,,,,
nair matrimony sites,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
black 4 white dating,USD,N/A,10,100,High,86,,,,,,,,,,,,,,,,,,,
filipino women seeking men,USD,N/A,10,100,High,70,1.04,4.04,,,,,,,,,,,,,,,,,
women seeking men free ads,USD,N/A,10,100,Medium,43,,,,,,,,,,,,,,,,,,,
lesbian chat and dating free,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
free christian interracial dating sites,USD,N/A,10,100,High,67,,,,,,,,,,,,,,,,,,,
local interracial dating,USD,N/A,10,100,Medium,66,1.19,3.5,,,,,,,,,,,,,,,,,
free online flirting no registration,USD,N/A,10,100,Low,7,,,,,,,,,,,,,,,,,,,
